node_id,full_name,F_signature,NL,F_T,dep_count,F_Tnames,dep_names_count,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_Trandom,edit_dist_Trandom
1141118,LGame.stoppingTime_induction,"LGame.stoppingTime_induction.{u} (p : Player) (val : Player → LGame → WithTop NatOrdinal)
  (hp : ∀ (x : LGame), ⨅ y ∈ LGame.moves p x, val (-p) y ≤ val p x)
  (hnp : ∀ (x : LGame), ⨆ y ∈ LGame.moves (-p) x, val p y + 1 ≤ val (-p) x) : LGame.stoppingTime p ≤ val","The **stopping time induction principle** states that for a player `p` and any function `val` from players and games to extended natural ordinals (with top element), if `val` satisfies two conditions—(1) for any game `x`, the infimum of `val(-p, y)` over all moves `y` available to player `p` from `x` is at most `val(p, x)`, and (2) for any game `x`, the supremum of `val(p, y) + 1` over all moves `y` available to player `-p` from `x` is at most `val(-p, x)`—then the stopping time function for player `p` is pointwise less than or equal to `val`.","```lean
theorem LGame.stoppingTime_induction (p : Player) (val : Player → LGame → WithTop NatOrdinal)
    (h1 : ∀ x, ⨅ y ∈ LGame.moves p x, val (-p) y ≤ val p x)
    (h2 : ∀ x, ⨆ y ∈ LGame.moves (-p) x, val p y + 1 ≤ val (-p) x) :
    ∀ x, LGame.stoppingTime p (-p) x ≤ val p x := by sorry
```",130,"```lean
theorem stoppingTime_induction (p : Player) (val : Player → LGame → WithTop NatOrdinal)
    (h1 : ∀ x : LGame, ⨅ y ∈ LGame.moves (-p) x, val (-p) y ≤ val p x)
    (h2 : ∀ x : LGame, ⨆ y ∈ LGame.moves (-p) x, val p y + 1 ≤ val (-p) x) :
    ∀ x : LGame, LGame.stoppingTime p x ≤ val p x := by sorry
```",130,T,A swaps p/-p in h1 premise; B matches target hypotheses correctly despite conclusion having extra (-p) argument.,False,19,"```lean
theorem LGame.stoppingTime_induction (p : Player) (val : Player → LGame → WithTop NatOrdinal)
    (hp : ∀ (x : LGame), val p x ≤ ⨅ y ∈ LGame.moves p x, val (-p) y)
    (hnp : ∀ (x : LGame), val (-p) x ≤ ⨆ y ∈ LGame.moves (-p) x, val p y + 1) :
    ∀ (x : LGame), LGame.stoppingTime p p x ≤ val p x := by sorry
```",4,T,"Target concludes stoppingTime p ≤ val (pointwise), B matches this pattern while A incorrectly applies stoppingTime to specific player p twice",False,28
1019386,Surreal.wlog,Surreal.wlog.{u_1} (x : Surreal) : Surreal,"The declaration `Surreal.wlog` is a function that takes a surreal number and returns a surreal number, typically used as a helper or auxiliary construction in the context of ""without loss of generality"" arguments for surreal numbers.","```lean
def Surreal.wlog (x : Surreal) : Surreal := by sorry
```",16,"```lean
def Surreal.wlog (x : Surreal) : Surreal := sorry
```",16,tie,Both are syntactically identical definitions with sorry. Term mode vs tactic mode irrelevant here.,False,4,"```lean
def Surreal.wlog : Surreal → Surreal
```",16,T,"Both match the signature, but A provides a definition structure while B only gives the type. Neither is vacuous as both declare a real function.",False,4
1017469,NatOrdinal.val_lt_iff,NatOrdinal.val_lt_iff.{u_1} {a✝ : NatOrdinal} {b✝ : Ordinal.{u_1}} : NatOrdinal.val a✝ < b✝ ↔ a✝ < NatOrdinal.of b✝,"<thinking>
Let me parse this Lean 4 declaration carefully.

The theorem is named `NatOrdinal.val_lt_iff` and it's stating an equivalence (iff, or ""if and only if"").

On the left-hand side: `NatOrdinal.val a✝ < b✝`
- `a✝` is a `NatOrdinal`
- `b✝` is an `Ordinal`
- `NatOrdinal.val` is presumably a function that converts a `NatOrdinal` to an `Ordinal`
- So this says: the value of `a` (as an ordinal) is less than `b`

On the right-hand side: `a✝ < NatOrdinal.of b✝`
- `a✝` is the same `NatOrdinal`
- `NatOrdinal.of` is presumably a function that converts an `Ordinal` to a `NatOrdinal`
- So this says: `a` is less than the natural ordinal corresponding to `b`

So the theorem states that: the value (as an ordinal) of a natural ordinal `a` is less than an ordinal `b` if and only if `a` is less than (as natural ordinals) the natural ordinal corresponding to `b`.

This is essentially saying that the `val` function (from NatOrdinal to Ordinal) preserves the ordering when compared with arbitrary ordinals via the `of` function.
</thinking>

The theorem states that for a natural ordinal $a$ and an ordinal $b$, the ordinal value of $a$ is less than $b$ if and only if $a$ is less than the natural ordinal associated with $b$ (under the natural ordering on natural ordinals).","```lean
theorem NatOrdinal.val_lt_iff {a : NatOrdinal} {b : Ordinal} : NatOrdinal.val a < b ↔ a < NatOrdinal.of b := by sorry
```",27,"```lean
theorem NatOrdinal.val_lt_iff {a : NatOrdinal} {b : Ordinal} : NatOrdinal.val a < b ↔ a < NatOrdinal.of b := by sorry
```",27,tie,Both candidates are identical and match the target signature exactly.,False,12,theorem NatOrdinal.val_lt_iff {a : NatOrdinal} {b : Ordinal.{u_1}} : NatOrdinal.val a < b ↔ a < NatOrdinal.of b := by sorry,27,Trandom,"B explicitly includes universe level u_1 matching target, A omits it which may cause implicit universe issues",False,11
1041107,IGame.Short.finite_setOf_subposition,IGame.Short.finite_setOf_subposition.{u_1} (x : IGame) [IGame.Short x] : Set.Finite {y | IGame.Subposition y x},"The theorem states that for any short impartial game, the set of all subpositions of that game is finite.","```lean
theorem IGame.Short.finite_subpositions {x : IGame} (h : IGame.Short x) : Set.Finite {y | IGame.Subposition y x}
```",50,"```lean
theorem IGame.Short.finite_subpositions (g : IGame) (hg : g.Short) : Set.Finite {h | IGame.Subposition g h} := by sorry
```",50,T,Candidate A matches target signature correctly with Subposition y x; B flips argument order to Subposition g h.,False,12,"```lean
theorem IGame.Short.finite_subpositions (x : IGame) [IGame.Short x] : Set.Finite {y : IGame | IGame.Subposition y x}
```",50,Trandom,B matches target signature exactly with explicit type in set builder and instance parameter; A uses hypothesis parameter instead.,False,4
1077300,Real.toIGame_ratCast_sub_equiv,Real.toIGame_ratCast_sub_equiv.{u_1} (q : ℚ) (x : ℝ) : ↑(↑q - x) ≈ ↑q - ↑x,"The theorem states that for any rational number $q$ and any real number $x$, when converting the real number $(q - x)$ to a game (via the composition of rational cast and game conversion), the resulting game is equivalent to the difference of the game conversions of $q$ and $x$ separately.","```lean
theorem Real.toIGame_ratCast_sub_equiv (q : ℚ) (x : ℝ) : ↑(↑q - x) ≈ ↑q - ↑x
```",34,"```lean
theorem Real.toIGame_ratCast_sub_equiv (q : ℚ) (x : ℝ) :
    (↑(↑q - x) : IGame) = ↑(↑q : ℝ) - ↑x := by sorry
```",34,T,A uses equiv ≈ matching target; B uses equality = which is semantically different for games.,False,12,"```lean
theorem Real.toIGame_ratCast_sub_equiv (q : ℚ) (x : ℝ) : ↑(↑q - x) ≈ ↑q - ↑x := by sorry
```",34,tie,"Both match the target signature exactly; one has sorry, one omits proof.",False,5
1080561,Nimber.IsRing.coeff_mul_lt,"Nimber.IsRing.coeff_mul_lt.{u_1} {x : Nimber} {p q : Polynomial Nimber} (h : Nimber.IsRing x)
  (hp : ∀ (k : ℕ), Polynomial.coeff p k < x) (hq : ∀ (k : ℕ), Polynomial.coeff q k < x) (k : ℕ) :
  Polynomial.coeff (p * q) k < x","When $x$ is a nimber satisfying the ring property (IsRing), and $p$ and $q$ are polynomials over nimbers such that all coefficients of $p$ are less than $x$ and all coefficients of $q$ are less than $x$, then for any natural number $k$, the $k$-th coefficient of the product polynomial $p \cdot q$ is also less than $x$.","```lean
theorem Nimber.IsRing.mul_poly_coeff_lt {x : Nimber} (h : Nimber.IsRing x) (p q : Polynomial Nimber)
    (hp : ∀ i, Polynomial.coeff p i < x) (hq : ∀ i, Polynomial.coeff q i < x) (k : ℕ) :
    Polynomial.coeff (p * q) k < x := by sorry
```",50,"```lean
theorem Nimber.IsRing.coeff_mul_lt {x : Nimber} (hx : IsRing x) {p q : Polynomial Nimber}
    (hp : ∀ i, p.coeff i < x) (hq : ∀ i, q.coeff i < x) (k : ℕ) :
    (p * q).coeff k < x := by sorry
```",50,Tnames,"A uses implicit arguments for p, q matching style, B makes them explicit. Conclusion formats slightly differ but equivalent.",False,27,"```lean
theorem Nimber.IsRing.mul_coeff_lt {x : Nimber} (h : Nimber.IsRing x) {p q : Polynomial Nimber}
  (hp : ∀ (k : ℕ), Polynomial.coeff p k < x) (hq : ∀ (k : ℕ), Polynomial.coeff q k < x) (k : ℕ) :
  Polynomial.coeff (p * q) k < x := by sorry
```",50,Trandom,"B uses implicit binders for p and q matching the target, while A uses explicit binders. Argument order and names also match target better in B.",False,13
1168139,Surreal.birthday_one,Surreal.birthday_one.{u_1} : Surreal.birthday 1 = 1,The birthday of the surreal number 1 equals the ordinal 1.,"```lean
theorem Surreal.birthday_one : Surreal.birthday (1 : Surreal) = (1 : NatOrdinal) := by sorry
```",25,Surreal.birthday (1 : Surreal) = (1 : NatOrdinal),25,tie,"Both express the same theorem: birthday of 1 (Surreal) equals 1 (NatOrdinal). A is statement-only, B adds proof skeleton.",False,7,"```lean
theorem Surreal.birthday_one : Surreal.birthday 1 = 1 := by sorry
```",19,Trandom,"Candidate B matches the target signature exactly, while A explicitly casts to NatOrdinal which may not match the intended types.",False,5
1017420,NatOrdinal.of,NatOrdinal.of.{u_1} : Ordinal.{u_1} ≃o NatOrdinal,The function `NatOrdinal.of` establishes an order isomorphism (order-preserving bijection) between the type of ordinals and the type of natural ordinals.,"```lean
def NatOrdinal.of : Ordinal ≃o NatOrdinal := by sorry
```",13,"```lean
def NatOrdinal.of : Ordinal ≃o NatOrdinal
```",13,tie,"Both candidates have identical signatures matching the target. The only difference is A uses 'by sorry' while B has no body, both are incomplete.",False,3,"```lean
NatOrdinal.of : Ordinal.{u_1} →o NatOrdinal
```",13,T,"Target is order isomorphism (≃o). A gives order homomorphism (→o), B matches with ≃o.",False,2
1185850,Nimber.IsRing.iSup,"Nimber.IsRing.iSup.{u_1, u_2} {ι : Sort u_1} [Nonempty ι] {f : ι → Nimber} (H : ∀ (i : ι), Nimber.IsRing (f i))
  (bdd : BddAbove (Set.range f) := by apply Nimber.bddAbove_of_small) : Nimber.IsRing (⨆ i, f i)","Looking at this declaration, it states that if we have a nonempty indexed family of nimbers `f(i)` for `i` in `ι`, where each `f(i)` satisfies the `IsRing` property, and the range of `f` is bounded above (which is automatic when the indexing type is small), then the supremum `⨆ i, f(i)` also satisfies the `IsRing` property.","```lean
theorem Nimber.IsRing.iSup {ι : Sort u_1} [Nonempty ι] {f : ι → Nimber} (H : ∀ (i : ι), Nimber.IsRing (f i))
  (bdd : BddAbove (Set.range f) := by apply Nimber.bddAbove_of_small) : Nimber.IsRing (⨆ i, f i)
```",39,"```lean
theorem Nimber.IsRing.iSup {ι : Type*} {f : ι → Nimber} (hne : Nonempty ι) (hf : ∀ i, IsRing (f i)) (hbdd : BddAbove (Set.range f)) : IsRing (⨆ i, f i)
```",39,T,"B matches target exactly: Sort u_1, typeclass Nonempty, default bdd argument. A uses Type*, explicit Nonempty hypothesis, no default.",False,20,"```lean
theorem Nimber.IsRing.iSup {ι : Type*} [Nonempty ι] {f : ι → Nimber} (hf : ∀ i, Nimber.IsRing (f i)) :
  Nimber.IsRing (⨆ i, f i)
```",39,T,"B matches target exactly including universe levels, optional bdd parameter, and Sort instead of Type.",False,17
1069363,Dyadic.upper,Dyadic.upper (x : Dyadic) : Dyadic,The function `Dyadic.upper` takes a dyadic rational number and returns another dyadic rational number that represents its upper neighbor or successor in the dyadic ordering.,"```lean
def Dyadic.upper (x : Dyadic) : Dyadic :=
  Dyadic.mkRat (Dyadic.num x + 1) (Dyadic.den_mem_powers x)
```",10,"```lean
def Dyadic.upper (d : Dyadic) : Dyadic
```",10,T,Both match the target signature syntactically. B provides a concrete implementation while A is just a declaration. Neither is vacuous as both define a function signature.,False,2,"```lean
def Dyadic.upper : Dyadic → Dyadic := by sorry
```",10,T,A provides a concrete implementation while B is just a sorry. A is non-vacuous and actually computes an upper dyadic value.,True,7
1180334,NatOrdinal.of_symm,NatOrdinal.of_symm.{u_1} : OrderIso.symm NatOrdinal.of = NatOrdinal.val,"The symmetry of the order isomorphism `NatOrdinal.of` is equal to `NatOrdinal.val`; in other words, the inverse of the order isomorphism that maps from natural ordinals to ordinals is the function that extracts the underlying ordinal from a natural ordinal.","```lean
theorem NatOrdinal.of_symm_eq_val : NatOrdinal.of.symm = NatOrdinal.val := by sorry
```",21,"```lean
theorem NatOrdinal.of_symm_eq_val : (NatOrdinal.of.symm : Ordinal →o NatOrdinal) = ⟨NatOrdinal.val, fun _ _ => rfl⟩ := rfl
```",21,T,A matches target equality; B coerces to OrderHom with extra structure. Neither vacuous—both require proof.,False,15,"```lean
theorem NatOrdinal.symm_of_eq_val : (NatOrdinal.of : Ordinal → NatOrdinal).symm = NatOrdinal.val := by sorry
```",21,T,"Both match semantically, but A's name of_symm_eq_val better mirrors the target of_symm.",False,10
1139856,SurrealHahnSeries.coeff_single_of_ne,"SurrealHahnSeries.coeff_single_of_ne.{u_1} {x y : Surreal} (h : x ≠ y) (r : ℝ) :
  SurrealHahnSeries.coeff (SurrealHahnSeries.single x r) y = 0",The coefficient at position $y$ of the surreal Hahn series that is the single term $r$ at position $x$ equals zero when $x \neq y$.,"```lean
theorem SurrealHahnSeries.coeff_single_of_ne (x y : Surreal) (r : ℝ) (h : x ≠ y) :
  SurrealHahnSeries.coeff (SurrealHahnSeries.single x r) y = 0 := by sorry
```",31,"```lean
theorem SurrealHahnSeries.coeff_single_of_ne {x y : Surreal} {r : ℝ} (h : x ≠ y) : SurrealHahnSeries.coeff (SurrealHahnSeries.single x r) y = 0 := by sorry
```",31,T,"Target has r explicit, x y explicit. A matches exactly; B makes all implicit incorrectly.",False,11,"```lean
SurrealHahnSeries.coeff_single_of_ne : ∀ {x y : Surreal} {r : ℝ}, x ≠ y → SurrealHahnSeries.coeff (SurrealHahnSeries.single x r) y = 0
```",31,T,A matches target signature exactly with explicit parameter order; B has implicit r which differs from target's explicit r.,False,10
1077551,Surreal.Cut.neg_sInf,Surreal.Cut.neg_sInf.{u_1} (s : Set Surreal.Cut) : -sInf s = sSup (-s),The negation of the infimum of a set of surreal cuts equals the supremum of the set of negations of those cuts.,"```lean
theorem Surreal.Cut.neg_sInf_eq_sSup_neg {s : Set Surreal.Cut} : -sInf s = sSup (-s) := by sorry
```",67,"```lean
theorem Surreal.Cut.neg_sInf (s : Set Surreal.Cut) : -(sInf s) = sSup (fun x => -x) '' s
```",67,T,"Candidate B matches the target signature exactly, while A uses image notation instead of the negation operator on sets.",False,10,"```lean
Surreal.Cut.neg_sInf : ∀ (s : Set Surreal.Cut), -sInf s = sSup (Surreal.Cut.neg '' s)
```",67,T,"Candidate B matches the target signature exactly using -s, while A uses Surreal.Cut.neg '' s which is the image notation rather than standard negation set notation.",False,8
1149479,Surreal.Cut.mem_right_rightSurreal,Surreal.Cut.mem_right_rightSurreal.{u_1} {x y : Surreal} : y ∈ Surreal.Cut.right (Surreal.Cut.rightSurreal x) ↔ x < y,"The theorem states that for surreal numbers $x$ and $y$, the surreal number $y$ is a member of the right set of the right surreal cut of $x$ if and only if $x < y$.","```lean
theorem Surreal.mem_rightSurreal_right_iff (x y : Surreal) : y ∈ Surreal.Cut.right (Surreal.Cut.rightSurreal x) ↔ x < y := by sorry
```",34,"```lean
theorem Surreal.mem_rightSurreal_iff (x y : Surreal) : y ∈ (x.rightSurreal : Set Surreal) ↔ x < y := by sorry
```",34,T,B's signature exactly matches target with Cut.right and Cut.rightSurreal; A uses simplified notation without Cut namespace.,False,11,"```lean
Surreal.Cut.mem_right_rightSurreal {x y : Surreal} : y ∈ Surreal.Cut.right (Surreal.Cut.rightSurreal x) ↔ x < y := by sorry
```",34,Trandom,A matches the target signature exactly while B differs in name and explicit parameter parentheses.,False,4
1196328,Surreal.wlog_antitoneOn,Surreal.wlog_antitoneOn.{u_1} : AntitoneOn Surreal.wlog (Set.Iio 0),"The function `Surreal.wlog` is antitone (order-reversing) on the set of negative surreal numbers, that is, on the interval $(-\infty, 0)$.","```lean
theorem Surreal.wlog_antitoneOn : AntitoneOn Surreal.wlog (Set.Iio 0)
```",77,"```lean
theorem Surreal.wlog_antitoneOn : AntitoneOn Surreal.wlog (Set.Iio (0 : Surreal))
```",77,tie,Both candidates are semantically identical; the type ascription in A is redundant but does not change meaning.,False,5,"```lean
theorem Surreal.wlog_antitoneOn : AntitoneOn Surreal.wlog (Set.Iio 0) := by sorry
```",77,tie,"Both declarations match the target signature exactly. Candidate A has a proof skeleton with sorry, Candidate B is axiomatic. Neither is vacuous.",False,5
1096371,Dyadic.intCast_eq_coe,Dyadic.intCast_eq_coe {x : ℤ} {y : Dyadic} : ↑x = ↑y ↔ ↑x = y,"The theorem states that for an integer $x$ and a dyadic rational $y$, casting $x$ to the dyadic rationals equals the casting of $y$ (to some common type) if and only if casting $x$ to the dyadic rationals equals $y$ itself.","```lean
theorem intCast_eq_iff (x : ℤ) (y : Dyadic) : (↑x : Dyadic) = ↑(↑y : ℚ) ↔ (↑x : Dyadic) = y := by sorry
```",23,"```lean
theorem Dyadic.coe_intCast_eq_iff (x : ℤ) (y : ℚ_dyadic) : (x : ℚ_dyadic) = (y : ℚ) ↔ (x : ℚ_dyadic) = y := by sorry
```",23,Tnames,"Candidate A correctly interprets the signature as comparing an int cast to Dyadic with a Dyadic value cast to rationals, while B incorrectly double-casts y.",False,18,"```lean
theorem Dyadic.coe_eq_intCast {x : ℤ} {y : Dyadic} : ↑x = (↑y : ℚ) ↔ (↑x : Dyadic) = y
```",23,Trandom,"B matches target semantics: ↑x = ↑y means both cast to ℚ, comparing to ↑x = y in Dyadic. A has incorrect double cast ↑(↑y : ℚ).",False,8
