node_id,full_name,F_signature,NL,F_T,dep_count,F_Tnames,dep_names_count,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_Trandom,edit_dist_Trandom
867509,FirstOrder.Language.Theory.not_isOrderProp,"FirstOrder.Language.Theory.not_isOrderProp.{u_1, u_2} {L : FirstOrder.Language} {T : FirstOrder.Language.Theory L} :
  ¬FirstOrder.Language.Theory.IsOrderProp T ↔ FirstOrder.Language.Theory.IsStable T",The negation of a first-order theory T being an order property is equivalent to T being stable.,"```lean
theorem FirstOrder.Language.Theory.not_isOrderProp_iff_isStable {L : FirstOrder.Language} {T : FirstOrder.Language.Theory L} : ¬FirstOrder.Language.Theory.IsOrderProp T ↔ FirstOrder.Language.Theory.IsStable T := by sorry
```",19,"```lean
theorem FirstOrder.Language.Theory.not_isOrderProp_iff_isStable {L : FirstOrder.Language} {T : FirstOrder.Language.Theory L} : ¬T.IsOrderProp ↔ T.IsStable := by sorry
```",19,tie,"Both candidates are semantically identical, using different but equivalent notations (dot notation vs. full paths).",False,8,"```lean
theorem FirstOrder.Language.Theory.not_isOrderProp {L : FirstOrder.Language} {T : FirstOrder.Language.Theory L} :
  ¬FirstOrder.Language.Theory.IsOrderProp T ↔ FirstOrder.Language.Theory.IsStable T := by sorry
```",14,Trandom,A has the exact theorem name from target signature; B adds unnecessary _iff_isStable suffix,False,5
862725,GraphTheory.ES1.q10,"GraphTheory.ES1.q10.{u_2} {α : Type u_2} [Fintype α] (n : ℕ) :
  (∃ G x k, SimpleGraph.IsRegularOfDegree G k ∧ SimpleGraph.cliqueNum G = n) ↔
    n ≤ Fintype.card α / 2 ∨ n = Fintype.card α","Looking at this theorem, I need to parse what it says about graphs, regularity, and clique numbers.

The theorem states: For a finite type α and a natural number n, there exists a regular simple graph G on α with some vertex x and degree k (where G is k-regular) such that the clique number of G equals n, if and only if either n ≤ (card α)/2 or n = card α.

In other words: **A natural number n can be realized as the clique number of some regular graph on a finite vertex set α if and only if n is at most half the number of vertices, or n equals the total number of vertices.**","```lean
theorem regularGraphCliqueNumCharacterization {α : Type*} [Fintype α] (n : ℕ) :
  (∃ (G : SimpleGraph α) (k : ℕ), SimpleGraph.IsRegularOfDegree G k ∧ SimpleGraph.cliqueNum G = n) ↔ 
  (n ≤ Fintype.card α / 2 ∨ n = Fintype.card α)
```",39,"```lean
theorem regularGraphCliqueNumber (α : Type*) [Fintype α] (n : ℕ) :
  (∃ (G : SimpleGraph α) (k : ℕ), SimpleGraph.IsRegularOfDegree G k ∧ SimpleGraph.cliqueNum G = n) ↔
  (n ≤ Fintype.card α / 2 ∨ n = Fintype.card α) := by sorry
```",39,tie,"Both candidates match the target signature semantically with identical statements, differing only in theorem names.",False,17,"```lean
theorem GraphTheory.ES1.regular_graph_clique_number (α : Type*) [Fintype α] (n : ℕ) :
  (∃ (G : SimpleGraph α) (x : α) (k : ℕ) [DecidableRel G.Adj], G.IsRegularOfDegree k ∧ G.cliqueNumber = n) ↔
  n ≤ Fintype.card α / 2 ∨ n = Fintype.card α := by sorry
```",19,T,Candidate A matches the target signature more closely. Candidate B adds unnecessary DecidableRel assumption and uses cliqueNumber instead of cliqueNum.,False,23
813160,GrowthInGroups.Lecture2.remark_2_6_1,GrowthInGroups.Lecture2.remark_2_6_1 (k : ℕ) : IsApproximateAddSubgroup 2 (Set.Icc (-↑k) ↑k),"The closed interval $[-k, k]$ in the additive group of real numbers is a $(2, 2)$-approximate additive subgroup for any natural number $k$.","```lean
theorem closedInterval_isApproximateAddSubgroup (k : ℕ) : IsApproximateAddSubgroup 2 (Set.Icc (-↑k : ℝ) ↑k) := by sorry
```",175,"```lean
theorem closed_interval_is_approx_add_subgroup (k : ℕ) : IsApproximateAddSubgroup 2 2 (Set.Icc (-↑k : ℝ) ↑k)
```",175,T,Candidate A matches the target signature with 2 as a single parameter. Candidate B incorrectly duplicates the 2 parameter.,False,6,"```lean
GrowthInGroups.Lecture2.remark_2_6_1 : ∀ (k : ℕ), IsApproximateAddSubgroup 2 (Set.Icc (-↑k) ↑k)
```",10,tie,Both candidates state the same proposition with identical semantic content; naming and presentation differ trivially.,False,4
692259,GrowthInGroups.Lecture2.def_2_5,GrowthInGroups.Lecture2.def_2_5.{u_1} {G : Type u_1} [Group G] (S : Set G) (K : ℝ) : Prop,"Looking at the identifier path `GrowthInGroups.Lecture2.def_2_5`, this appears to be Definition 2.5 from Lecture 2 of a formalization about growth in groups.

The statement asserts a property (returns `Prop`) of a subset `S` of a group `G` with respect to a real number `K`. Without seeing the actual definition body, based on the context of growth in groups and the typical content of such lectures, this likely defines what it means for a set `S` in a group `G` to have a certain growth property characterized by the constant `K` (such as having bounded doubling, satisfying an inequality involving products of the set with itself, or similar growth conditions common in additive combinatorics and geometric group theory).","```lean
def GrowthInGroups.Lecture2.def_2_5 {G : Type*} [Group G] (S : Set G) (K : ℝ) : Prop := by sorry
```",4,"```lean
def def_2_5 {G : Type*} [Group G] (S : Set G) (K : ℝ) : Prop := sorry
```",4,tie,"Both are definitional stubs with sorry; A uses 'by sorry', B uses direct 'sorry'. Semantically equivalent placeholders.",False,6,"```lean
GrowthInGroups.Lecture2.def_2_5 {G : Type*} [Group G] (S : Set G) (K : ℝ) : Prop
```",4,T,A is missing the def keyword; B correctly uses def with placeholder body matching signature.,False,3
825792,not_isMulOrderProp,not_isMulOrderProp.{u_1} {G : Type u_1} [Group G] {A : Set G} : ¬IsMulOrderProp A ↔ IsMulStable A,"The statement asserts that for a group $G$ and a subset $A$ of $G$, $A$ is not a multiplicative order property if and only if $A$ is multiplicatively stable.","```lean
theorem not_isMulOrderProp_iff_isMulStable {G : Type u} [Group G] (A : Set G) : ¬IsMulOrderProp A ↔ IsMulStable A := by sorry
```",17,"```lean
theorem not_isOrderPropRel_iff_isMulStable {G : Type*} [Group G] (A : Set G) :
  ¬IsMulOrderProp A ↔ IsMulStable A := by sorry
```",17,T,"A uses wrong name 'isOrderPropRel' instead of 'isMulOrderProp', B matches target signature exactly.",False,9,"```lean
theorem not_isMulOrderProp {G : Type u_1} [Group G] {A : Set G} : ¬IsMulOrderProp A ↔ IsMulStable A
```",17,Trandom,"B matches the target signature exactly with implicit A, while A uses explicit A parameter.",False,2
791028,not_isAddOrderProp,not_isAddOrderProp.{u_1} {G : Type u_1} [AddGroup G] {A : Set G} : ¬IsAddOrderProp A ↔ IsAddStable A,"The theorem states that for an additive group $G$ and a subset $A$ of $G$, the negation of $A$ being an additive order property is equivalent to $A$ being additively stable.","```lean
theorem not_isAddOrderProp_iff_isAddStable {G : Type u_1} [AddGroup G] (A : Set G) : ¬IsAddOrderProp A ↔ IsAddStable A
```",17,"```lean
theorem not_isAddOrderProp_iff_isAddStable {G : Type*} [AddGroup G] {A : Set G} : ¬IsAddOrderProp A ↔ IsAddStable A := by sorry
```",17,Tnames,"Candidate B matches the target signature exactly with implicit A, while A makes A explicit.",False,7,"```lean
theorem not_isAddOrderProp {G : Type u_1} [AddGroup G] {A : Set G} : ¬IsAddOrderProp A ↔ IsAddStable A := by sorry
```",17,Trandom,A uses implicit {A : Set G} matching target exactly; B makes A explicit which differs from target signature.,False,5
677771,FirstOrder.Language.Theory.IsStable,"FirstOrder.Language.Theory.IsStable.{u_1, u_2} {L : FirstOrder.Language} (T : FirstOrder.Language.Theory L) : Prop","A first-order theory T in a language L is called stable if for every cardinal κ, every model of T with cardinality κ has at most κ-many complete types over sets of parameters of size at most κ.","```lean
def FirstOrder.Language.Theory.IsStable {L : FirstOrder.Language} (T : FirstOrder.Language.Theory L) : Prop
```",7,"```lean
def FirstOrder.Language.Theory.IsStable (L : FirstOrder.Language) (T : L.Theory) : Prop :=
  ∀ (κ : Cardinal), ∀ (M : T.Model), M.Carrier.Nat.card = κ →
    (Set.ncard {p : L.CompleteType ∅ | ∃ (A : Set M.Carrier), A.Nat.card ≤ κ ∧ p ∈ L.completeTypesOver M A}) ≤ κ
```",7,T,A matches target signature exactly; B has wrong parameter structure (L explicit vs implicit) and includes non-signature body,False,41,"```lean
def FirstOrder.Language.Theory.IsStable {L : FirstOrder.Language} (T : FirstOrder.Language.Theory L) : Prop :=
  ∀ (κ : Cardinal) (M : Type*) [FirstOrder.Language.Structure L M] (_ : M ⊨ T) (_ : #M = κ),
    (Cardinal.mk (FirstOrder.Language.CompleteType L M)) ≤ κ
```",7,Trandom,"A is vacuous (no body), B provides substantive stability definition with cardinal bounds on complete types.",False,29
873417,IsApproximateSubgroup.pi,"IsApproximateSubgroup.pi.{u_2, u_3} {ι : Type u_2} {G : ι → Type u_3} [Fintype ι] [(i : ι) → Group (G i)]
  {A : (i : ι) → Set (G i)} {K : ι → ℝ} (hA : ∀ (i : ι), IsApproximateSubgroup (K i) (A i)) :
  IsApproximateSubgroup (∏ i, K i) (Set.pi Set.univ A)","If for each index $i$ in a finite index set $\iota$, the set $A_i$ is a $K_i$-approximate subgroup of a group $G_i$, then the product set $\prod_{i \in \iota} A_i$ (viewed as a subset of the product group $\prod_{i \in \iota} G_i$) is a $(\prod_{i \in \iota} K_i)$-approximate subgroup.","```lean
theorem isApproximateSubgroup_pi {ι : Type u} [Fintype ι] {G : ι → Type v} [(i : ι) → Group (G i)] {K : ι → ℝ} {A : ι → Set (G i)}
    (hA : ∀ i, IsApproximateSubgroup (K i) (A i)) :
    IsApproximateSubgroup (∏ i, K i) (Set.pi Set.univ A) := by sorry
```",125,"```lean
theorem IsApproximateSubgroup.pi {ι : Type*} [Fintype ι] {G : ι → Type*} [∀ i, Group (G i)] {A : ι → Set (∀ i, G i)} {K : ι → ℝ} (h : ∀ i, IsApproximateSubgroup (A i) (K i)) : IsApproximateSubgroup (Set.pi Set.univ A) (∏ i, K i)
```",125,T,"B matches target exactly: argument order (K i) (A i), product ∏ i, K i first, Set.pi second. A has swapped order.",False,31,"```lean
IsApproximateSubgroup.pi : {ι : Type u_2} → {G : ι → Type u_3} → [Fintype ι] → [(i : ι) → Group (G i)]
  → {A : (i : ι) → Set (G i)} → {K : ι → ℝ} → (∀ (i : ι), IsApproximateSubgroup (K i) (A i))
  → IsApproximateSubgroup (∏ i, K i) (Set.pi Set.univ A)
```",3,Trandom,B matches the target signature exactly with the correct dotted notation name. A uses a different naming convention and includes a sorry proof.,False,11
864494,GraphTheory.ES1.q14_part2,"GraphTheory.ES1.q14_part2.{u_2, u_3} {α : Type u_2} {β : Type u_3} [DecidableEq β] [Countable α] [Countable β]
  (r : SetRel α β) [(a : α) → Fintype ↑(SetRel.image r {a})]
  (hr : ∀ (A : Finset α), Finset.card A ≤ Fintype.card ↑(SetRel.image r ↑A)) :
  ∃ f, Function.Injective f ∧ ∀ (a : α), (a, f a) ∈ r","The theorem states that for a set relation $r$ between countable types $\alpha$ and $\beta$ (where $\beta$ has decidable equality), if for every finite subset $A$ of $\alpha$ the cardinality of $A$ is at most the cardinality of the image of $A$ under $r$, and if the image of each singleton set under $r$ is finite, then there exists an injective function $f : \alpha \to \beta$ such that for every element $a$ in $\alpha$, the pair $(a, f(a))$ belongs to the relation $r$.","```lean
theorem exists_injective_function_of_relation {α β : Type*} [Countable α] [DecidableEq β]
    (r : SetRel α β)
    (h1 : ∀ A : Finset α, (A.card : ℕ) ≤ Fintype.card ↑(SetRel.image r ↑A))
    (h2 : ∀ a : α, Fintype.card ↑(SetRel.image r {a}) < ω) :
    ∃ (f : α → β), Function.Injective f ∧ ∀ a : α, (a, f a) ∈ r := by sorry
```",50,"```lean
theorem exists_injective_of_setRel_card_le_image_card {α β : Type*} [Countable α] [Countable β] [DecidableEq β] (r : SetRel α β)
  (h_card : ∀ (A : Finset α), Finset.card A ≤ Finset.card (Finset.image (fun a => (r.image {a}).toFinset) A).biUnion id)
  (h_finite : ∀ (a : α), Set.Finite (r.image {a})) :
  ∃ (f : α → β), Function.Injective f ∧ ∀ (a : α), (a, f a) ∈ r := by sorry
```",50,T,A matches target signature more closely; B's h_card hypothesis differs significantly from target's hr using Fintype.card.,False,46,"```lean
theorem GraphTheory.ES1.q14_part2 {α : Type u_1} {β : Type u_2} [CountableType α] [CountableType β] [DecidableEq β] (r : SetRel α β) [(a : α) → Fintype ↑(SetRel.image r {a})] (hr : ∀ (A : Finset α), Finset.card A ≤ Fintype.card ↑(SetRel.image r ↑A)) : ∃ f, Function.Injective f ∧ ∀ (a : α), (a, f a) ∈ r
```",19,Trandom,"B matches target signature nearly exactly (same statement, assumptions, conclusion). A adds unnecessary hypothesis h2 not in target.",False,9
714635,Finset.OrderShatters,Finset.OrderShatters.{u_1} {α : Type u_1} [DecidableEq α] [LinearOrder α] : Finset (Finset α) → List α → Prop,"Looking at the definition, `Finset.OrderShatters` is a predicate that takes a finite set of finite sets (of type `Finset (Finset α)`) and a list (of type `List α`) where `α` has decidable equality and a linear order. The predicate asserts that the given finite set of finite sets ""order-shatters"" the given list, meaning that for every possible way of selecting elements from the list while respecting the linear order, there exists a corresponding set in the collection that matches that selection pattern.

Token count: 110","```lean
def Finset.OrderShatters {α : Type u_1} [DecidableEq α] [LinearOrder α] : Finset (Finset α) → List α → Prop
```",24,"```lean
def Finset.OrderShatters {α : Type*} [DecidableEq α] [LinearOrder α] (S : Finset (Finset α)) (l : List α) : Prop
```",24,tie,Both candidates match the target signature identically; only universe notation differs trivially.,False,10,"```lean
def Finset.OrderShatters {α : Type*} [DecidableEq α] [LinearOrder α] (𝒜 : Finset (Finset α)) (s : List α) : Prop
```",3,tie,"Both candidates define the same predicate with identical types, only differing in presentation style (curried vs uncurried).",False,10
