node_id,full_name,F_signature,NL,F_T,dep_count,F_Tnames,dep_names_count,judge_T_vs_Tnames,judge_T_vs_Tnames_notes,vacuous_Tnames,edit_dist_Tnames,F_Trandom,rand_count,judge_T_vs_Trandom,judge_T_vs_Trandom_notes,vacuous_Trandom,edit_dist_Trandom
1489126,Specification.modification_apply,"Specification.modification_apply.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (γ : Specification S E) (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsModifier γ ρ) (Λ : Finset S)
  (η : S → E) : ((Specification.modification γ ρ hρ) Λ) η = MeasureTheory.Measure.withDensity ((γ Λ) η) (ρ Λ)","The theorem states that for a specification γ from S to E, a function ρ (which is a modifier of γ), and given a finite set Λ of elements from S and a function η from S to E, the modified specification applied to Λ and η equals the original specification γ applied to Λ and η, but with density given by ρ(Λ).","```lean
theorem Specification.modification_apply {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} 
    (γ : Specification S E) (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsModifier γ ρ)
    (Λ : Finset S) (η : S → E) :
    (Specification.modification γ ρ hρ) Λ η = 
    (γ Λ η).withDensity (ρ Λ) := by sorry
```",33,"```lean
theorem Specification.modification_eq (γ : Specification S E) (ρ : Specification.IsModifier γ) (Λ : Finset S) (η : S → E) :
  (ρ.modification Λ η) = (γ Λ η).withDensity (ρ Λ) := by sorry
```",33,T,"A matches target signature closely; B changes type of hρ and ρ (makes ρ a predicate), altering semantics significantly.",False,38,"```lean
theorem Specification.modificationKer_apply_eta
  {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (γ : (Λ : Finset S) → ProbabilityTheory.Kernel (S → E) (S → E))
  (ρ : Finset S → (S → E) → ENNReal)
  (hρ : ∀ (Λ : Finset S), Measurable (ρ Λ))
  (Λ : Finset S) (η : S → E) :
  (Specification.modificationKer γ ρ hρ Λ) η = MeasureTheory.Measure.withDensity ((γ Λ) η) (ρ Λ) := by sorry
```",33,T,"B matches target signature exactly in name, types, and structure. A uses different names (modificationKer vs modification, IsModifier condition differs).",False,26
1520267,Specification.isGibbsMeasure_isssd_infinitePi,"Specification.isGibbsMeasure_isssd_infinitePi.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (ν : MeasureTheory.Measure E) [MeasureTheory.IsProbabilityMeasure ν] :
  Specification.IsGibbsMeasure (Specification.isssd ν) (MeasureTheory.Measure.infinitePi fun x => ν)","The statement asserts that for a probability measure ν on a measurable space E, the infinite product measure (constructed by taking the product of ν with itself infinitely many times indexed by a set S) is a Gibbs measure with respect to the independent and identically distributed specification (isssd) determined by ν.","```lean
theorem infiniteProduct_isGibbs_isssd {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} (ν : MeasureTheory.Measure E) (hν : MeasureTheory.IsProbabilityMeasure ν) :
    Specification.IsGibbsMeasure (Specification.isssd ν) (MeasureTheory.Measure.infinitePi fun _ : S => ν)
```",24,"```lean
theorem infinitePi_isGibbsMeasure {E : Type*} [MeasurableSpace E] {ν : MeasureTheory.Measure E} (hν : MeasureTheory.IsProbabilityMeasure ν) (S : Type*) :
    Specification.IsGibbsMeasure (MeasureTheory.Measure.infinitePi fun _ : S => ν) (Specification.isssd ν) := by sorry
```",24,T,A matches argument order and structure; B has swapped IsGibbsMeasure arguments (measure vs specification reversed).,False,26,"```lean
theorem Specification.isssd.isGibbsMeasure_piMeasure {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (ν : MeasureTheory.Measure E) [MeasureTheory.IsProbabilityMeasure ν] :
  Specification.IsGibbsMeasure (Specification.isssd ν) (MeasureTheory.Measure.pi fun _ : S => ν)
```",24,T,"infinitePi vs pi: A uses infinitePi matching target, B uses pi. Both have same conclusion type and intro forms.",False,6
1448779,Specification.IsGibbsMeasure,"Specification.IsGibbsMeasure.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} (γ : Specification S E)
  (μ : MeasureTheory.Measure (S → E)) : Prop","A measure μ on the space of functions from S to E is a Gibbs measure for a specification γ if it satisfies the consistency condition: for every finite subset Λ of S, the conditional distribution of μ given the values outside Λ agrees with the specification γ at Λ.","```lean
def IsGibbsMeasure {S : Type u_1} {E : Type u_2} [MeasurableSpace E] 
    (μ : MeasureTheory.Measure (S → E)) (γ : Specification S E) : Prop :=
  ∀ (Λ : Finset S), 
    μ.condDistrib (fun _ => (S → E)) (MeasureTheory.cylinderEvents (↑Λ.compl)) = γ Λ
```",13,"```lean
def IsGibbsMeasure (S : Type*) (E : Type*) [MeasurableSpace E] (μ : MeasureTheory.Measure (S → E)) (γ : Specification S E) : Prop :=
  ∀ (Λ : Finset S), ∀ (A : Set (S → E)), MeasurableSet A →
    μ (A ∩ {ω | ∀ i ∈ Λ, ω i = (γ Λ ω) i}) =
    μ {ω | ∀ i ∈ Λ, ω i = (γ Λ ω) i} * (γ Λ) {ω' | ∀ i ∈ Λ, ω' i = (γ Λ ω) i | ∃ ω, ∀ i ∉ Λ, ω i = (γ Λ ω) i}
```",13,T,A matches signature order (μ then γ) and uses conditional distribution; B misorders parameters and has malformed syntax.,False,90,"```lean
def Specification.IsGibbsMeasure (S E : Type*) [MeasurableSpace E] (μ : MeasureTheory.Measure (S → E))
    (γ : Specification S E) : Prop :=
  ∀ (Λ : Finset S), MeasureTheory.Kernel.eq_of_restricted_eq
    (MeasureTheory.Kernel.condMeasure μ (fun σ => σ ∘ (↑Λ : Finset S → S)))
    (γ Λ)
```",13,tie,Both candidates define IsGibbsMeasure but use different formalizations of the Gibbs property (conditional measure vs conditional distribution). Neither is vacuous.,False,36
1353841,Specification.IsModifier.measurable,"Specification.IsModifier.measurable.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} {ρ : Finset S → (S → E) → ENNReal} (self : Specification.IsModifier γ ρ) (Λ : Finset S) :
  Measurable (ρ Λ)","The theorem states that if `self` is a modifier for a specification `γ` with respect to a function `ρ`, then for any finite set `Λ` of sites `S`, the function `ρ Λ` is measurable (where `ρ Λ` maps configurations `S → E` to extended non-negative real numbers).","```lean
theorem Specification.IsModifier.measurable {S : Type u_1} {E : Type u_2} [MeasurableSpace E] {γ : Specification S E} {ρ : Finset S → (S → E) → ENNReal} (self : γ.IsModifier ρ) (Λ : Finset S) : Measurable (ρ Λ) := by sorry
```",9,"```lean
theorem Specification.IsModifier.measurable {E S : Type*} [MeasurableSpace E] {γ : Specification S E} {ρ : Finset S → (S → E) → ℝ≥0∞} (self : IsModifier γ ρ) (Λ : Finset S) : Measurable (ρ Λ) := by sorry
```",9,T,"B uses γ.IsModifier ρ matching target's dot notation, and preserves universe variables. A uses bare IsModifier without namespace.",False,18,"```lean
theorem Specification.IsModifier.measurable {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} {γ : Specification S E} {ρ : Finset S → (S → E) → ENNReal} (self : Specification.IsModifier γ ρ) (Λ : Finset S) : Measurable (ρ Λ)
```",9,Trandom,Both match semantically; A uses explicit {mE : MeasurableSpace E} while B uses instance [MeasurableSpace E]. A is closer to target signature style.,False,2
1477152,Specification.coe_modification,"Specification.coe_modification.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} (γ : Specification S E)
  (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsModifier γ ρ) :
  ⇑(Specification.modification γ ρ hρ) = Specification.modificationKer (⇑γ) ρ ⋯",The theorem states that the coercion of a modification of a specification γ by a modifier ρ equals the modification kernel of the coerced specification γ with the same modifier ρ.,"```lean
theorem Specification.coe_modification {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (γ : Specification S E) (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsModifier γ ρ)
  (Λ : Finset S) : ⇑(Specification.modification γ ρ hρ) Λ = Specification.modificationKer ⇑γ ρ (fun Λ => (hρ.measurable Λ)) Λ
```",31,"```lean
theorem Specification.coe_modification {α : Type*} {β : Type*} [MeasurableSpace α] [MeasurableSpace β]
    (γ : Specification α β) (ρ : ProbabilityTheory.Kernel α β) (hρ : Specification.IsModifier ρ) :
    ↑(γ.modification ρ hρ) = γ.modificationKer ρ := by sorry
```",31,T,"A correctly matches the target signature with S, E, Finset S → (S → E) → ENNReal for ρ. B has incompatible types (Kernel α β instead of function type).",False,30,"```lean
theorem Specification.coe_modification (S : Type u_1) (E : Type u_2) {mE : MeasurableSpace E}
  (γ : Specification S E) (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsModifier γ ρ) :
  ⇑(Specification.modification γ ρ hρ) = Specification.modificationKer (⇑γ) ρ hρ.measurable
```",31,Trandom,"Candidate B exactly matches the target equality signature, while A adds an extra parameter Λ and applies both sides to it unnecessarily.",False,7
1426197,MeasureTheory.Integrable.measurable,"MeasureTheory.Integrable.measurable.{u_1, u_2} {α : Type u_1} {β : Type u_2} {mα : MeasurableSpace α}
  {mβ : MeasurableSpace β} {μ : MeasureTheory.Measure α} [TopologicalSpace β] [TopologicalSpace.PseudoMetrizableSpace β]
  [ContinuousENorm β] [MeasureTheory.Measure.IsComplete μ] {f : α → β} [BorelSpace β]
  (hf : MeasureTheory.Integrable f μ) : Measurable f","If a function \( f : \alpha \to \beta \) is integrable with respect to a complete measure \( \mu \) on \( \alpha \), where \( \beta \) is a pseudo-metrizable topological space with continuous extended norm and equipped with its Borel \(\sigma\)-algebra, then \( f \) is measurable.","```lean
theorem Integrable.measurable {α β : Type*} [MeasurableSpace α] [TopologicalSpace β] [ContinuousENorm β] [MeasurableSpace β] [BorelSpace β] [TopologicalSpace.PseudoMetrizableSpace β] {μ : MeasureTheory.Measure α} [MeasureTheory.Measure.IsComplete μ] {f : α → β} (hf : MeasureTheory.Integrable f μ) : Measurable f
```",12,"```lean
theorem integrable_implies_measurable {α β : Type*} [MeasurableSpace α] [μ : MeasureTheory.Measure α] [hμ : μ.IsComplete] [TopologicalSpace β] [PseudoMetrizableSpace β] [ContinuousENorm β] [BorelSpace β] {f : α → β} (hf : MeasureTheory.Integrable f μ) : Measurable f
```",12,T,B matches the dotted notation and namespace structure of the target theorem more closely than A's flat naming.,False,23,"```lean
theorem Integrable.aestronglyMeasurable {α β : Type*} {mα : MeasurableSpace α} {μ : MeasureTheory.Measure α}
  [PseudoMetricSpace β] [BorelSpace β] [ContinuousNorm β] [CompleteSpace β]
  {f : α → β} (hf : MeasureTheory.Integrable f μ) : AEStronglyMeasurable f μ :=
  sorry
```",2,T,"B exactly matches the target signature (theorem name, conclusion, and hypotheses). A has different conclusion (AEStronglyMeasurable vs Measurable) and different assumptions.",False,23
1342146,juxt,"juxt.{u_1, u_2} {S : Type u_1} {E : Type u_2} (Λ : Set S) (η : S → E) (ζ : ↑Λ → E) (x : S) : E","The juxt function takes a set Λ of elements from type S, a function η from S to E, a function ζ from the subtype of Λ to E, and an element x of S, and returns an element of E. Specifically, it returns ζ(x) if x is in Λ, and η(x) otherwise, effectively defining a piecewise function that combines η and ζ based on membership in Λ.","```lean
def juxt {S E : Type*} (Λ : Set S) (η : S → E) (ζ : Λ → E) (x : S) : E :=
  dite (x ∈ Λ) (fun h => ζ ⟨x, h⟩) (fun h => η x)
```",9,"```lean
def juxt {S E : Type*} (Λ : Set S) (η : S → E) (ζ : Λ → E) (x : S) : E :=
  dite (x ∈ Λ) (fun h => ζ ⟨x, h⟩) (fun _ => η x)
```",9,tie,Both candidates are semantically identical; the unused hypothesis name difference is irrelevant.,False,25,"```lean
def juxt {S E : Type*} (Λ : Set S) (η : S → E) (ζ : ↥Λ → E) (x : S) : E :=
  if h : x ∈ Λ then ζ ⟨x, h⟩ else η x
```",4,tie,"Both use dite/if for dependent case split on x ∈ Λ, correctly applying ζ or η. Semantically equivalent.",False,23
1539751,MeasureTheory.SimpleFunc.«term_→ₛ[_]_»,MeasureTheory.SimpleFunc.«term_→ₛ[_]_» : Lean.TrailingParserDescr,This defines a notation for the type of simple functions (measurable functions taking finitely many values) with respect to a given measurability structure. The notation `α →ₛ[m] β` represents simple functions from α to β that are measurable with respect to the measurability structure m.,"```lean
notation:25 α "" →ₛ["" m ""] "" β => SimpleFunc m α β
```",9,"```lean
notation:25 α "" →ₛ["" m ""] "" β => SimpleFunc.{u_1, u_2} α β
```",9,T,"A includes the measure parameter m while B omits it, making A more semantically accurate to the target signature.",False,13,"```lean
notation:25 α "" →ₛ["" m ""] "" β => MeasureTheory.SimpleFunc α β
```",1,T,"A correctly includes the measure `m` parameter in SimpleFunc, matching the notation's intent; B ignores the `m` parameter making it semantically incorrect.",False,12
1516715,Specification.isModifier_iff_ae_eq,"Specification.isModifier_iff_ae_eq.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} {ρ : Finset S → (S → E) → ENNReal} (hγ : Specification.IsProper γ) :
  Specification.IsModifier γ ρ ↔
    (∀ (Λ : Finset S), Measurable (ρ Λ)) ∧
      ∀ ⦃Λ₁ Λ₂ : Finset S⦄,
        Λ₁ ⊆ Λ₂ →
          ∀ (η : S → E),
            ρ Λ₂ =ᵐ[(γ Λ₂) η] fun η => ∫⁻ (ζ : S → E), ρ Λ₂ ζ ∂MeasureTheory.Measure.withDensity ((γ Λ₁) η) (ρ Λ₁)","The theorem states that for a proper specification γ and a function ρ from finite sets of sites and configurations to extended non-negative reals, ρ is a modifier for γ if and only if two conditions hold: first, for every finite set Λ, the function ρ(Λ, ·) is measurable, and second, for any two finite sets Λ₁ and Λ₂ with Λ₁ contained in Λ₂ and any configuration η, the function ρ(Λ₂, ·) is equal almost everywhere (with respect to the measure γ(Λ₂)(η)) to its integral with respect to the measure obtained by taking γ(Λ₁)(η) and weighting it by the density ρ(Λ₁, ·).","```lean
theorem modifier_iff_measurable_and_ae_eq {S : Type u_1} {E : Type u_2} [MeasurableSpace E] 
    (γ : Specification S E) (ρ : Finset S → (S → E) → ENNReal) 
    (hγ : Specification.IsProper γ) :
    Specification.IsModifier γ ρ ↔ 
    (∀ Λ : Finset S, Measurable (ρ Λ)) ∧ 
    ∀ Λ₁ Λ₂ : Finset S, Λ₁ ⊆ Λ₂ → ∀ η : S → E,
    Filter.EventuallyEq (MeasureTheory.ae (γ Λ₂ η))
      (fun σ => ∫⁻ σ', ρ Λ₁ σ' ∂(MeasureTheory.Measure.withDensity (γ Λ₁ η) (ρ Λ₁)))
      (ρ Λ₂) := by sorry
```",94,"```lean
theorem Specification.isModifier_iff' {γ : Specification} (hγ : γ.IsProper) 
    (ρ : ∀ (Λ : Finset), γ.σ Λ → ℝ≥0∞) :
    γ.IsModifier ρ ↔ 
    (∀ Λ, Measurable (ρ Λ)) ∧ 
    (∀ Λ₁ Λ₂ η, Λ₁ ⊆ Λ₂ → 
      (γ Λ₂ η) = (γ Λ₁ η).withDensity (ρ Λ₁) ∨ 
      Filter.EventuallyEq (MeasureTheory.ae (γ Λ₂ η)) (ρ Λ₂) 
        (fun ω => ∫⁻ ω', ρ Λ₁ ω' ∂(γ Λ₁ η))) := by sorry
```",94,T,A's structure closely matches target with measurability plus ae_eq condition. B introduces spurious disjunction and uses different types (γ.σ vs S→E).,False,69,"```lean
theorem isModifier_iff_measurable_and_ae_eq_integral {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} {ρ : Finset S → (S → E) → ENNReal} (hγ : Specification.IsProper γ) :
  Specification.IsModifier γ ρ ↔
    (∀ (Λ : Finset S), Measurable (ρ Λ)) ∧
    (∀ ⦃Λ₁ Λ₂ : Finset S⦄, Λ₁ ⊆ Λ₂ → ∀ (η : S → E),
      ∀ᵐ (ζ : S → E) ∂((γ Λ₂) η), ρ Λ₂ ζ = ∫⁻ (ξ : S → E), (ρ Λ₁ (fun s => if s ∈ Λ₁ then ξ s else ζ s)) ∂(((γ Λ₁) (fun s => if s ∈ Λ₂ \ Λ₁ then ζ s else η s)))) := by sorry
```",61,Trandom,"Both differ from target, but B captures modifier property more accurately with gluing structure for Λ₁/Λ₂. A has swapped integral arguments.",False,49
1386693,Specification.IsPremodifier.isModifier_div,"Specification.IsPremodifier.isModifier_div.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {ρ : Finset S → (S → E) → ENNReal} (hρ : Specification.IsPremodifier ρ) (ν : MeasureTheory.Measure E)
  [MeasureTheory.IsProbabilityMeasure ν] :
  Specification.IsModifier (Specification.isssd ν) fun Λ σ =>
    ρ Λ σ / ∫⁻ (x : S → E), ρ Λ x ∂((Specification.isssd ν) Λ) σ","Let $S$ and $E$ be types with $E$ equipped with a measurable structure, let $\rho$ be a function from finite sets of $S$ and functions $S \to E$ to extended non-negative reals that is a premodifier, and let $\nu$ be a probability measure on $E$. Then the function that takes a finite set $\Lambda$ and a function $\sigma: S \to E$ to the ratio $\rho(\Lambda, \sigma) / \int \rho(\Lambda, x) \, d(\text{isssd}(\nu)(\Lambda))(\sigma)(x)$ is a modifier with respect to the independent and identically distributed specification $\text{isssd}(\nu)$.","```lean
theorem premodifier_div_by_integral_is_modifier {S E : Type*} [MeasurableSpace E] 
    (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsPremodifier ρ)
    (ν : MeasureTheory.Measure E) [MeasureTheory.IsProbabilityMeasure ν] :
    Specification.IsModifier (Specification.isssd ν) 
      (fun Λ σ => ρ Λ σ / ∫⁻ x, ρ Λ (Function.update σ · x) ∂ν) : by sorry
```",68,"```lean
theorem premodifier_div_integral_is_modifier {S E : Type*} [MeasurableSpace E] 
    {ρ : Finset S → (S → E) → ℝ≥0∞} (hρ : Specification.IsPremodifier ρ)
    (ν : MeasureTheory.Measure E) [MeasureTheory.IsProbabilityMeasure ν] :
    Specification.IsModifier (fun Λ σ => ρ Λ σ / ∫⁻ x, ρ Λ (fun _ => x) ∂(Specification.isssd ν Λ) σ)
      (Specification.isssd ν) := by sorry
```",68,Tnames,"B matches argument order (modifier, spec) and uses explicit ENNReal; A has wrong argument order and unclear integral measure.",False,31,"```lean
theorem Specification.IsModifier.isssd {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
    (ν : MeasureTheory.Measure E) [MeasureTheory.IsProbabilityMeasure ν]
    (ρ : Finset S → (S → E) → ENNReal) (hρ : Specification.IsPremodifier ρ) :
    Specification.IsModifier (Specification.isssd ν) fun Λ σ =>
      ρ Λ σ / ∫⁻ x, ρ Λ x ∂(Specification.isssdFun ν Λ) σ := by sorry
```",61,Trandom,B's integral measure term matches target structure more closely; A uses Function.update pattern not in target,False,26
1386696,Specification.IsPremodifier.measurable,"Specification.IsPremodifier.measurable.{u_1, u_2} {S : Type u_1} {E : Type u_2} [MeasurableSpace E]
  {ρ : Finset S → (S → E) → ENNReal} (self : Specification.IsPremodifier ρ) (Λ : Finset S) : Measurable (ρ Λ)","Looking at this declaration, we have a specification premodifier ρ that maps a finite set of indices and a function from indices to a measurable space E to an extended non-negative real number. The theorem states that for any finite set of indices Λ, the partially applied function ρ(Λ) (which takes functions from S to E and returns ENNReal values) is measurable.","```lean
theorem Specification.IsPremodifier.measurable {S : Type u_1} {E : Type u_2} [MeasurableSpace E] 
    {ρ : Finset S → (S → E) → ENNReal} (hρ : Specification.IsPremodifier ρ) 
    (Λ : Finset S) : Measurable (ρ Λ) := by sorry
```",8,"```lean
theorem Specification.IsPremodifier.measurable_apply {ι : Type*} {E : ι → Type*} [∀ i, MeasurableSpace (E i)] {ρ : Finset ι → (∀ i, E i) → ENNReal} (hρ : Specification.IsPremodifier ρ) (Λ : Finset ι) : Measurable (ρ Λ) := by sorry
```",8,T,"Candidate A matches the target signature exactly with S→E, while B uses ∀i,E i (dependent function) which is semantically different.",False,23,"```lean
theorem Specification.measurable_partial_apply {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  (ρ : Finset S → (S → E) → ENNReal) (Λ : Finset S) : Measurable (ρ Λ) := by sorry
```",8,T,"B matches target signature exactly with hypothesis hρ : IsPremodifier ρ. A lacks this hypothesis entirely, making it unprovable in general.",False,15
1440958,MeasureTheory.«term_⁻[_|_]»,MeasureTheory.«term_⁻[_|_]» : Lean.TrailingParserDescr,"This defines a trailing parser descriptor for the notation `⁻[ _ | _ ]` in the MeasureTheory namespace, which is used to denote conditional negative parts of functions in measure theory (specifically, the negative part of a function with respect to a given measure).","```lean
def MeasureTheory.conditionalNegPart_trailingParserDescr : Lean.TrailingParserDescr
```",9,"```lean
def MeasureTheory.trailingParser_cneg : Lean.TrailingParserDescr
```",9,T,A matches notation meaning (conditional negative part) better than B's generic name.,False,2,"```lean
namespace MeasureTheory

scoped notation:100 ""⁻["" f "" | "" μ ""]"" => fun (f : α → ℝ) (μ : Measure α) => (f⁻)
```",9,T,"Target requires TrailingParserDescr type. A defines notation returning a function, B correctly returns TrailingParserDescr.",False,23
1479443,MeasureTheory.Measure.measurable_setLIntegral,"MeasureTheory.Measure.measurable_setLIntegral.{u_1} {α : Type u_1} {mα : MeasurableSpace α} {s : Set α}
  {f : α → ENNReal} (hf : Measurable f) (hs : MeasurableSet s) : Measurable fun μ => ∫⁻ (x : α) in s, f x ∂μ","The Lebesgue integral of a measurable function over a measurable set is a measurable function of the measure; specifically, if $f$ is a measurable function from $\alpha$ to the extended non-negative reals and $s$ is a measurable subset of $\alpha$, then the map taking a measure $\mu$ to the integral $\int_s f \, d\mu$ is measurable.","```lean
theorem MeasureTheory.Measure.measurable_lintegral_restrict {α : Type*} {mα : MeasurableSpace α} {f : α → ENNReal} {s : Set α}
    (hf : Measurable f) (hs : MeasurableSet s) :
    Measurable fun μ => ∫⁻ x in s, f x ∂μ := by sorry
```",21,"```lean
theorem MeasureTheory.measurable_lintegral_restrict {α : Type*} [MeasurableSpace α] 
    {f : α → ENNReal} (hf : Measurable f) {s : Set α} (hs : MeasurableSet s) :
    Measurable fun μ : MeasureTheory.Measure α => ∫⁻ x in s, f x ∂μ := by sorry
```",21,tie,"Both match the target semantically; differ only in inessential syntactic choices (implicit vs explicit MeasurableSpace, μ type annotation).",False,25,"```lean
theorem MeasureTheory.measurable_integral_of_measurable_function {α : Type*} [MeasurableSpace α] 
    (f : α → ℝ≥0∞) (s : Set α) (hf : Measurable f) (hs : MeasurableSet s) :
    Measurable fun μ : MeasureTheory.Measure α => ∫ x in s, f x ∂μ := by sorry
```",2,T,"A uses lintegral (∫⁻) matching the target, while B uses integral (∫) which is for real-valued functions, not ENNReal.",False,25
1514031,Specification.isGibbsMeasure_iff_frequently_bind_eq,"Specification.isGibbsMeasure_iff_frequently_bind_eq.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} {μ : MeasureTheory.Measure (S → E)} (hγ : Specification.IsProper γ)
  [MeasureTheory.IsFiniteMeasure μ] [Specification.IsMarkov γ] :
  Specification.IsGibbsMeasure γ μ ↔ ∃ᶠ (Λ : Finset S) in Filter.atTop, MeasureTheory.Measure.bind μ ⇑(γ Λ) = μ","The proposition states that for a proper specification γ on a probability space with index set S and state space E, and a finite measure μ, assuming γ is a Markov specification, the following are equivalent: μ is a Gibbs measure for γ, and there exist frequently (in the filter of large finite subsets of S) finite subsets Λ such that binding μ with the specification kernel γ(Λ) yields μ again.","```lean
theorem Specification.isGibbsMeasure_iff_frequently_bind_eq {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E} {γ : Specification S E} {μ : MeasureTheory.Measure (S → E)} (hγ : Specification.IsProper γ) (hγ_markov : Specification.IsMarkov γ) [MeasureTheory.IsFiniteMeasure μ] : Specification.IsGibbsMeasure γ μ ↔ ∃ᶠ (Λ : Finset S) in Filter.atTop, MeasureTheory.Measure.bind μ ⇑(γ Λ) = μ := by sorry
```",71,"```lean
theorem proper_markov_gibbs_iff_frequently_bind {S : Type*} {E : Type*} [Countable S] [Nonempty E] [MeasurableSpace E] (γ : Specification S E) (μ : MeasureTheory.Measure (Pi.{u_3} fun _ : S => E)) (hγ : Specification.IsProper γ) (hmarkov : Specification.IsMarkov γ) [MeasureTheory.IsFiniteMeasure μ] : Specification.IsGibbsMeasure γ μ ↔ Filter.Frequently (fun Λ : Finset S => MeasureTheory.Measure.bind μ (γ Λ) = μ) Filter.atTop := by sorry
```",71,T,B matches target exactly; A has extra type constraints [Countable S] [Nonempty E] and wrong universe for Pi type.,False,39,"```lean
theorem Specification.isGibbsMeasure_iff_frequently_bind_eq {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} {μ : MeasureTheory.Measure (S → E)} (hγ : Specification.IsProper γ)
  (hγ_markov : Specification.IsMarkov γ) [MeasureTheory.IsFiniteMeasure μ] :
  Specification.IsGibbsMeasure γ μ ↔ 
    ∃ᶠ Λ in Filter.atTop, MeasureTheory.Measure.bind μ ⇑(γ Λ) = μ :=
  sorry
```",61,T,Both match the target signature. B preserves the explicit binder (Λ : Finset S) exactly as in target.,False,14
1465707,Specification.IsProper.inter_eq_indicator_mul,"Specification.IsProper.inter_eq_indicator_mul.{u_1, u_2} {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} :
  Specification.IsProper γ →
    ∀ (Λ : Finset S) ⦃A : Set (S → E)⦄ (_hA : MeasurableSet A) ⦃B : Set (S → E)⦄ (_hB : MeasurableSet B) (η : S → E),
      ((γ Λ) η) (A ∩ B) = Set.indicator B 1 η * ((γ Λ) η) A","Given a proper specification γ from S to E (with E a measurable space), for any finite set Λ of elements of S, any two measurable sets A and B in the space of functions from S to E, and any function η from S to E, the measure of the intersection A ∩ B under the specification (γ Λ) η equals the product of the indicator function of B evaluated at η and the measure of A under (γ Λ) η.","```lean
theorem specification_proper_inter_eq {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} (hγ : Specification.IsProper γ) (Λ : Finset S) {A : Set (S → E)}
  (hA : MeasurableSet A) {B : Set (S → E)} (hB : MeasurableSet B) (η : S → E) :
  ((γ Λ) η) (A ∩ B) = Set.indicator B 1 η * ((γ Λ) η) A :=
  (Specification.isProper_iff_inter_eq_indicator_mul.mp hγ) Λ hA hB η
```",73,"```lean
theorem Specification.isProper_iff_inter_eq_indicator_mul {S E : Type*} [MeasurableSpace E] 
    (γ : Specification S E) :
    γ.IsProper ↔ ∀ (Λ : Finset S) (A B : Set (S → E)) (η : S → E),
      MeasurableSet A → MeasurableSet B →
      (γ Λ η (A ∩ B) = Set.indicator B η * γ Λ η A) := by sorry
```",73,T,Candidate A matches the target signature exactly (extraction from iff). B is a biconditional and has incorrect indicator syntax.,False,46,"```lean
theorem Specification.IsProper.inter_eq_indicator_mul {S : Type u_1} {E : Type u_2} {mE : MeasurableSpace E}
  {γ : Specification S E} (hγ : Specification.IsProper γ) (Λ : Finset S) ⦃A B : Set (S → E)⦄
  (hA : MeasurableSet A) (hB : MeasurableSet B) (η : S → E) :
  ((γ Λ) η) (A ∩ B) = Set.indicator B 1 η * ((γ Λ) η) A
```",61,Trandom,"B matches target signature exactly with correct name, autoImplicit binders, and parameter order. A has wrong name and explicit binders.",False,17
