query_fml_sid,candidate_inf_sid,emb_cos,edit_norm,jaccard_tokens,char_3gram,char_4gram,tfidf_cosine,bm25,bucket
6f2c598a-1f51-417f-bec1-e81028aba4c4,b9854d65-9a6b-472f-81e0-ed2854d6987c,0.7700152749997611,0.276218611521418,0.26126126126126126,0.31208053691275167,0.20151133501259447,0.34671388307088036,0.3579388046065662,f2i_only
9d7dd598-b56f-42f9-9122-3ffd14fd1b79,5223a0c8-d0f3-4536-870e-1e3997112b49,0.8280654287779041,0.4019607843137255,0.31868131868131866,0.3861607142857143,0.26865671641791045,0.5254095347911791,0.5849831600852892,both_correct
b8f5bbe0-deba-4b03-ba1b-853cb26b65ea,d8ae1865-a169-4c79-813a-eb757508be72,0.8049197676945554,0.595959595959596,0.4375,0.4293785310734463,0.39303482587064675,0.5839904129040532,0.21283916973800043,neither
23f7d6c6-6e56-4988-ba8b-07e72e8f5402,1c8ac708-bf73-4fda-aec0-5aa48a6f2a31,0.9425275652060635,0.5605381165919283,0.4864864864864865,0.4523809523809524,0.37551020408163266,0.9130373947139997,0.5264340233040051,both_correct
7683c483-0e24-4db3-87b1-7c7657624720,67f1ce75-edc2-4d9a-bb67-f4e97f6c9b1b,0.8405464366516261,0.3555555555555555,0.35185185185185186,0.3057324840764331,0.22395833333333334,0.5348485866078827,0.49180298992722393,f2i_only
93488e11-fe84-4a8a-81b3-72a98f7ceb1c,87d57be6-5a70-45e8-8369-528f323813e4,0.7328394397122253,0.3044554455445545,0.208955223880597,0.3213213213213213,0.1937799043062201,0.20776776355633572,0.15282269389361933,neither
6a93dda7-0859-4346-96d5-5c8e5c5b1526,938f87a8-a8e2-4f41-b403-532501e0881e,0.7207561855272474,0.25619834710743805,0.24324324324324326,0.182648401826484,0.14634146341463414,0.20532322286606455,0.11019581566963402,f2i_only
c9927642-f96a-4b55-93aa-2ab0a5cc6de6,8adba38f-7123-462f-877e-a7ba8e8c6a1e,0.8314859317494574,0.48156682027649766,0.5409836065573771,0.5266457680250783,0.43034825870646765,0.7250755371518722,0.6126265467087931,i2f_only
d4ffb03c-a8e6-42db-b4cf-9cf271cb8ac5,3d6d4c84-d488-44b6-b458-6b6cffa34c69,0.818022311887019,0.29933481152993346,0.328125,0.3098958333333333,0.226215644820296,0.3328932545336233,0.2553017452397708,f2i_only
4336dccb-3c00-4c00-8b55-9cea5a12c4c6,2ab2a0bd-52e5-483d-a6e1-6b8ebbe52823,0.8744684207538486,0.3197278911564626,0.42857142857142855,0.36771300448430494,0.2673992673992674,0.5123491736501611,0.3112567677447154,f2i_only
b5d2acd0-d09c-40fa-81fc-96aa524b8814,a5dc59bb-e067-41db-aaf8-38f84f160832,0.7617693834712729,0.30503978779840846,0.27941176470588236,0.29476584022038566,0.21902654867256638,0.3389130141664054,0.205125302906017,neither
ff9d58cd-d823-4f8a-86cf-2556594ebfa0,5dc66e40-0353-4eec-8402-29bfc4654e8e,0.839949893037451,0.2797427652733119,0.34,0.2996742671009772,0.1989389920424403,0.4046247013898589,0.2725298578884837,both_correct
9637f9a6-68a5-4cb5-9113-0dc607ba4560,8728ce6e-994c-4eb4-bfd1-ea60432e496f,0.8922206921708433,0.33268101761252444,0.4,0.38701298701298703,0.3025210084033613,0.5759619885451175,0.38730880389545214,neither
ad07bed5-36ac-4e30-8d16-f8416bab19a8,7d863592-b00d-45f2-9390-1894c73a4ff6,0.8677099104401393,0.3180778032036613,0.2857142857142857,0.35405405405405405,0.25210084033613445,0.47106533695963804,0.3525423453039389,neither
55c80d32-4e5b-469d-b046-5926712a5410,421dfdc4-c82b-4e8d-9538-d3068391567f,0.858045646628478,0.367816091954023,0.3466666666666667,0.4087403598971722,0.3028571428571429,0.5609592180486287,0.322343959893739,neither
14cc3af7-3639-48ee-be61-8bc2f672c1a2,ed1cfd95-d7a9-4b1b-865c-43f532fce91e,0.7789087522807968,0.36363636363636365,0.22448979591836735,0.20141342756183744,0.14641744548286603,0.27315542186506947,0.1333039024450512,f2i_only
b4adc56c-b15a-468a-82dc-ec385197d8fe,ba1ce9de-f643-4b68-a673-efcfdee09a93,0.9120682737795295,0.37623762376237624,0.36,0.38545454545454544,0.32601880877742945,0.5771516692087636,0.41657673232670883,neither
05dd0dca-57a4-41cc-a0ee-f85e653daaae,ed9edf4a-8817-42c2-acd4-f7eddb80a56b,0.9315647948850396,0.548936170212766,0.7407407407407407,0.7134146341463414,0.6702702702702703,0.86614116770882,0.34978151017113934,both_correct
218a5484-704e-4fbc-b476-daa503fd9315,5b1c8d49-db21-4a34-b56b-a7f3c941b596,0.8771396215312408,0.400709219858156,0.3611111111111111,0.36018957345971564,0.2868525896414343,0.5167582436709695,0.22008322981322992,neither
efe51d0b-a109-4f68-bb9e-8601b045ffe3,2f92e118-82fd-4fb8-a19d-58d0b378c511,0.7462315538944724,0.3172905525846702,0.2413793103448276,0.3,0.1850079744816587,0.38717930412437684,0.2341977079183952,neither
87d91743-af3c-435d-a1fc-46470e10ea65,1299aa9e-3049-4da4-b7b6-75d26c8468be,0.9009867197227575,0.3080895008605852,0.32857142857142857,0.3447368421052632,0.26899383983572894,0.6518040397470185,0.4506283262913734,neither
edbdb0f2-a1c5-4ef6-a101-815490ad9cb3,607f0e69-9e8f-4a6e-ae6e-e97f0549577c,0.8024434895809274,0.3651115618661258,0.30985915492957744,0.3392857142857143,0.22444889779559118,0.4223224806638354,0.3237150743514194,f2i_only
ddcaf9b7-878e-4c94-8a4b-9ebe49b40201,fbc5613c-f301-4fec-9120-49e098a145c8,0.8019202696272902,0.32666666666666666,0.19480519480519481,0.2785388127853881,0.19107142857142856,0.4705711020970028,0.2842099281518671,i2f_only
d0513545-5c23-469d-9770-311d86657a23,148afe52-f769-46d6-8aa4-d008c269af17,0.8561260757712457,0.4257028112449799,0.5,0.4426877470355731,0.3180327868852459,0.5829768966982171,0.23703385739317598,i2f_only
00d37451-44b9-4517-9238-9a48be13693d,7861cc2c-93e6-4c0f-abfa-ccb2620d27c6,0.7702786205387087,0.33974358974358976,0.5121951219512195,0.4008438818565401,0.3230240549828179,0.6577619270505515,0.33565863432900495,f2i_only
c9f3b1e9-6bd3-419c-abdb-b1e8da439169,20d9deb3-75c4-42ce-83d6-68c8db32d2c4,0.7944770469948046,0.4185185185185185,0.3191489361702128,0.32575757575757575,0.2361963190184049,0.21038541608349196,0.1721146577650224,both_correct
a435687c-0282-4f5e-a540-51b0ab52f824,91cac985-edea-43bd-b3a4-3784f7f00e16,0.8859617951769163,0.37905236907730677,0.3220338983050847,0.3547400611620795,0.26582278481012656,0.5905445042658138,0.3381564829463582,f2i_only
70481d9f-ed7b-4cf7-bf46-c14a9b66d175,41c1b442-4c8a-4492-89b2-3cd40e6cea2c,0.8355965667361899,0.35250463821892397,0.2835820895522388,0.2643979057591623,0.2109704641350211,0.7501694414644831,0.7577683078771509,both_correct
4f5f657d-f493-436a-8485-5b0f8402a220,7cac5d5c-7734-41e8-84fc-48512722bbfc,0.8380261790103808,0.40568475452196384,0.5208333333333334,0.41379310344827586,0.32653061224489793,0.18756608957856122,0.23971975487842498,f2i_only
f4268d69-f841-48f1-b5ce-8dc62e65e206,2590cc21-5e43-4cab-9fd4-4781fa483c68,0.8429686759169611,0.4,0.38,0.3684210526315789,0.2897727272727273,0.47589250832327423,0.387024896962265,f2i_only
6d97993d-5988-4494-9ec6-94354bfb4cb7,8541021f-9805-4664-8702-b5e8314f8367,0.8642082597160448,0.39698492462311563,0.26865671641791045,0.35185185185185186,0.23045267489711935,0.40066184198630717,0.26214824015619576,neither
eb80b882-8323-4f89-aa5a-3cbf796c6bab,3bf14c08-92d0-445e-9ada-24605733b2bf,0.9046402864871874,0.3512658227848101,0.2727272727272727,0.2767527675276753,0.19626168224299065,0.5023130510104674,0.24481211206072961,neither
14ce5d66-43d0-4c4a-99b6-c2afb92eb11e,edbc07ba-a5d8-4f46-9c77-660a58a13d9a,0.9259746257915275,0.3099730458221024,0.36585365853658536,0.33969465648854963,0.2806451612903226,0.6401340999916597,0.3954009951631482,both_correct
3c2ddc7a-6acb-4792-ab5c-3ba28f000d45,cc5f2dd4-8919-48da-9670-f53248c7ba08,0.8273415551612658,0.3173076923076923,0.24074074074074073,0.2879746835443038,0.19387755102040816,0.3422322956365652,0.19362595908272937,f2i_only
bb32ec08-344e-4862-b8d1-5c2e11fd3ad5,897ed073-073a-4988-88ec-934acba213ab,0.9012292432058798,0.36036036036036034,0.3673469387755102,0.3321554770318021,0.25862068965517243,0.4659752016949938,0.3035447105317419,both_correct
483eb1c0-f7de-49a7-8411-7f9390fbc936,eff67cee-d0c8-4c95-9b81-2dfa8ff7ccac,0.838884742544786,0.30940594059405946,0.17142857142857143,0.2328767123287671,0.14634146341463414,0.15108402876134275,0.24574811948625613,f2i_only
4d65ac7d-4f90-4129-97b1-efdbbf540bdf,4bf841b7-477c-4403-801f-a4dce539f8c1,0.7902879521393964,0.28019323671497587,0.2571428571428571,0.29975429975429974,0.19881889763779528,0.24326330644321548,0.19367793755774976,neither
2e72ae79-8614-4310-86d3-5f73936d594e,27f5a5a4-ecfb-4541-bce5-ebdc29116d6a,0.8137598328005714,0.31976744186046513,0.1694915254237288,0.16307692307692306,0.1096938775510204,0.22024114969713926,0.12890602596424605,neither
b32e117e-56b8-4245-8e58-21e1903a7c77,d3ce2835-c23e-424a-bcf2-972f3faba054,0.8119548856847525,0.2573221757322176,0.23728813559322035,0.25076452599388377,0.1728395061728395,0.49607613803488587,0.3019046890236459,neither
972d759c-742a-45ff-85b6-4df5b5728fa0,ec1985ab-6291-4bed-b132-a7bc0f263c06,0.8743760110918221,0.4244604316546763,0.45454545454545453,0.46875,0.39035087719298245,0.6510747045796167,0.2902254991982187,i2f_only
210fa3cc-da4a-49f8-8a80-84cff618fad1,e1a2adc3-71e7-4f7e-841b-76bdec441df9,0.7948157417909434,0.30043859649122806,0.35135135135135137,0.3284671532846715,0.22053231939163498,0.39855028223746203,0.3672895479345204,f2i_only
1c8204f1-9fad-40cf-94b7-798931ac294f,300de8ac-e859-4a01-80f6-a089e274fdf2,0.8911550417707966,0.33576642335766427,0.3269230769230769,0.33793103448275863,0.27808988764044945,0.5800320321257445,0.3758166871615558,both_correct
6bdda1ce-81ff-4948-a99c-17fde6d7b609,61453a96-38d9-46fb-b23c-32161531bbbc,0.6928628274761817,0.2597402597402597,0.2647058823529412,0.24736842105263157,0.17647058823529413,0.3167785534029155,0.15105601386516004,neither
a8f4fc70-36f5-4b6e-9349-851fd3ea2566,4d8e5e3d-91b1-4bd1-8bc9-9f8a4c091012,0.8024258412791244,0.41463414634146345,0.3333333333333333,0.34220532319391633,0.254601226993865,0.3542941554474078,0.26167978773548656,i2f_only
a2c7c3eb-e86a-46c8-b99e-3a7309104b52,20ab236f-eda8-4dea-be5d-982bc6d6ca69,0.9136617195590238,0.38141809290953543,0.4318181818181818,0.4230769230769231,0.3384146341463415,0.5673156341629583,0.38137945331119816,neither
25f969fb-4711-491e-8178-8204deda2aca,fd19f934-525c-48f0-9ed0-0db4e9cdde68,0.8637718618800806,0.28937728937728935,0.32075471698113206,0.3125,0.2140845070422535,0.36028915023582864,0.182770612943003,i2f_only
64de1404-d52f-426a-a428-329b2dc74196,d354eaf1-d7cb-455b-b627-2570a78a45fa,0.7269221952483484,0.2762312633832976,0.1956521739130435,0.3065217391304348,0.17341977309562398,0.3048045838853217,0.2549265206470141,neither
b523944f-af5a-49c1-88b5-fe87fc6b03df,e2d2e29f-971b-4c55-861d-8fb67603ea01,0.7547434885398674,0.33603238866396756,0.2,0.2134387351778656,0.15807560137457044,0.3481516114925086,0.17275758321738974,neither
618b58f8-9e2a-4297-9ba2-7c1cb452ca7a,fbcd0c6e-506a-4738-8745-dfe86c011d07,0.8216358846239452,0.6186440677966102,0.4722222222222222,0.44976076555023925,0.379746835443038,0.6426303788316585,0.30167497000912924,f2i_only
ecd8689e-d2e9-4ed8-9b98-a32114ea9439,2fb73eab-1577-4c1d-9183-51df65ceac01,0.8430209715233954,0.42136498516320475,0.4166666666666667,0.3664383561643836,0.298050139275766,0.7301033073510672,0.4622207137387445,neither
2a10e32b-01a2-4ccc-86a8-33058655dc02,86a1a64c-fcc9-42b8-9711-a49d2e90e85a,0.8573698108184447,0.3856041131105399,0.25862068965517243,0.28530259365994237,0.22966507177033493,0.2710924113021612,0.20266481582595386,both_correct
b472f99f-05e4-4c7f-945b-78576ce7f253,15f3e3aa-47df-4402-aa91-b62c1e3102f6,0.7708196438140602,0.2925764192139738,0.16455696202531644,0.21079691516709512,0.13524590163934427,0.1869930564405444,0.13927756357351206,i2f_only
700aba5a-83bf-4d83-b4b4-a1f234760ccd,677feaec-f2ce-4a00-866d-c4f83299bc33,0.8707609519851915,0.3421633554083885,0.3333333333333333,0.4140127388535032,0.32904884318766064,0.5542786602602847,0.5162968473818976,both_correct
b222d623-47e0-4896-9e31-252faca3303c,42cead7c-f875-49f7-a8c4-9fa90d3eb337,0.856403555307165,0.3407643312101911,0.3333333333333333,0.33840304182509506,0.255663430420712,0.3883879913870299,0.21335356010179082,i2f_only
42c08d62-81a7-4c27-bb95-313067fd7758,8491baf5-87e6-4a0b-b1d9-370f4c805e8c,0.7560373878199791,0.2978723404255319,0.24242424242424243,0.3252279635258359,0.20952380952380953,0.23956367479904886,0.17020491934905554,neither
c7888359-c95a-4f29-9b16-557100427c7a,eaef369f-f94a-48c1-a6ce-5ebf581b3cb6,0.8638114008978883,0.3011152416356877,0.37777777777777777,0.375,0.29605263157894735,0.5929362965778757,0.2446583478796058,both_correct
b432f892-ba67-4d12-ac53-71b1647baf94,b97526b9-9b7c-454f-9e88-6786a5183e1c,0.8197325446357963,0.3677758318739054,0.25882352941176473,0.36533957845433257,0.2522202486678508,0.3935144301511374,0.3520311679673233,f2i_only
c1e04d94-aae6-4dfc-8842-65af990bf01c,9d30b74d-11fd-4ba7-8dc6-982ee2785306,0.8001840071206592,0.28888888888888886,0.265625,0.24937655860349128,0.16141732283464566,0.29847438238129004,0.22617841628238924,neither
5fec45f2-1c7d-40d0-8016-9571f58f0e49,44041dc4-d0af-4c36-843d-2662ae247603,0.859277878425188,0.4444444444444444,0.46875,0.39285714285714285,0.34517766497461927,0.649402043944905,0.3748525960295601,both_correct
96b41997-4378-49d9-aa0f-9d8dfaf2e263,87c8bad1-40c9-4aac-9dde-62f1bcdb87b2,0.6829381671358922,0.2592592592592593,0.14864864864864866,0.12380952380952381,0.054901960784313725,0.14657424198328628,0.1913320739387075,neither
21137b0f-72eb-4b49-bcdf-e22701a76948,e0999d7d-4f22-4899-9d0a-28b9f85cfad0,0.8794430929715622,0.4959677419354839,0.48484848484848486,0.4714285714285714,0.40816326530612246,0.6653782567435576,0.3367066048767279,f2i_only
c55e2155-88f9-4d23-a822-c6c0dbd0c7a0,9645bef2-c6d9-4856-ab3f-d9dc3f159bec,0.7872841576584009,0.29187817258883253,0.18666666666666668,0.2619047619047619,0.15031315240083507,0.31501021687704217,0.241179572010894,neither
ffc2ee14-8377-4c2d-9168-32d410cf7ee6,0d229e83-b012-49cc-8c91-9f17c9c5ac8f,0.9389624332392096,0.3902439024390244,0.42857142857142855,0.4291044776119403,0.4012345679012346,0.7284690043872482,0.4821195974661227,f2i_only
6ab770ab-cf3a-4733-95a0-0c4b5402ccc6,602b821b-e3ca-4c6b-ab61-898cf00fb0b8,0.8203192670727494,0.46289752650176674,0.28205128205128205,0.3050847457627119,0.24,0.5886843590295635,0.22608907007580586,i2f_only
bcde11f2-72de-49a3-b2c1-897ad17323c0,aa4681c8-07db-40e9-80b8-09f3d929df94,0.7697792732176677,0.2415094339622641,0.2777777777777778,0.2028301886792453,0.1673469387755102,0.3537588424364298,0.1566664888792713,both_correct
4eb2f2a8-97f2-4688-b928-129229836ab9,fac65930-a665-4fad-8283-2a9d29647a72,0.9190443643377065,0.5493975903614459,0.6071428571428571,0.66996699669967,0.5855614973262032,0.7024055535321813,0.5723927532614871,i2f_only
6156c9ef-d306-406a-871e-e2e71c526e94,10269e03-fdf8-4118-8f29-7de5feae6251,0.7686061764284692,0.2725225225225225,0.20270270270270271,0.23214285714285715,0.1437371663244353,0.28900465038835454,0.2009310563942038,neither
39a71c06-f9a6-4d9f-9dd4-4347219b7466,4da71ae2-ecc6-48fe-a63e-a8d21f8cdcb7,0.8572700285279089,0.31441048034934493,0.38095238095238093,0.3333333333333333,0.23448275862068965,0.3152469732567166,0.2872134875596998,f2i_only
3b5e58a3-f2bd-4b1b-bace-d1008573ec50,8728ce6e-994c-4eb4-bfd1-ea60432e496f,0.8991812716731058,0.34782608695652173,0.421875,0.3984375,0.3020833333333333,0.6195317226416631,0.4099518251676391,both_correct
3a8f7b75-027c-42c3-95c0-fc55aad47c91,85618151-a97a-4b64-b69c-dea1ba9436f7,0.7569573587369239,0.3527397260273972,0.3,0.28869047619047616,0.21144278606965175,0.13551363122637863,0.20587765875068254,f2i_only
0c2bb886-3a04-40ca-9ffb-ebd183dddcbe,71d7a451-8501-470e-ae27-ceb328405afc,0.848155952708789,0.3275862068965517,0.45454545454545453,0.4375,0.3249097472924188,0.5133326409382928,0.33122876629827464,both_correct
ca138232-3798-4dc2-8b12-20ddd0f791ee,1312d881-f3ae-498f-9221-df8f89043fd6,0.7844102118189177,0.33834586466165417,0.3,0.26582278481012656,0.18579234972677597,0.2521220330588634,0.16090647222495713,i2f_only
d9b4c26d-e679-49c9-9f93-0affba4342d6,03d0a152-0624-4685-9142-6515bd8be539,0.7972939842296508,0.36949152542372876,0.24444444444444444,0.24390243902439024,0.1815068493150685,0.5911450855055099,0.29079449144293795,f2i_only
55c582ea-2566-47ed-ab95-1980b7d38fd0,7018329a-e285-4b49-8d61-1eece0d526ba,0.7826917467688201,0.2738301559792028,0.22448979591836735,0.36016096579476864,0.23958333333333334,0.26095391914705596,0.22066889730505382,neither
9e99de64-e70b-4caa-9fd4-19a89c23af32,db00967a-aee8-4d9b-9d83-e113b8df2f4a,0.8243758773830737,0.3787878787878788,0.32,0.3154121863799283,0.23867069486404835,0.46030716431860264,0.24337947430973464,neither
1732d20f-4fd5-4160-a188-fe1709fc21ab,d8ae1865-a169-4c79-813a-eb757508be72,0.8251778322748492,0.3549295774647887,0.2777777777777778,0.2682119205298013,0.2,0.48727011414943294,0.32922421705727867,i2f_only
20407a88-4eb0-4c9e-beb4-ecd42241d0aa,2d92bab8-a0d2-4e85-ac5b-1a4fd17fd72e,0.8575468138423524,0.35443037974683544,0.37142857142857144,0.3956043956043956,0.30092592592592593,0.7303657418566908,0.36845677988216086,f2i_only
e30fe1f7-a072-450f-a9d5-78d0f26b8d42,c79eef94-3cf7-4431-8ca4-828983b44d13,0.796112355529787,0.4084084084084084,0.27586206896551724,0.26973684210526316,0.20670391061452514,0.3847748073985334,0.2421107429555521,i2f_only
2b77f3d6-91b3-48e7-aa77-cbf604e0852e,de1bad42-12da-434b-880c-16f943cf532a,0.8424968185667889,0.29753914988814323,0.23529411764705882,0.3509933774834437,0.2615803814713896,0.46425387234081367,0.252356317889637,both_correct
3066d54e-9c1f-4cff-992c-52d5cef550ad,f70e8691-7502-49a8-9876-a3262f05f473,0.9176305196565231,0.36,0.2982456140350877,0.3486238532110092,0.2506265664160401,0.5197684993491809,0.299856891299219,both_correct
0d28dd39-13f3-4688-a674-1fb82eac7136,fe99aa24-1225-40dd-b5d5-80b18b5b864b,0.8422996772950888,0.35446685878962536,0.3684210526315789,0.33633633633633636,0.24271844660194175,0.45284772439018417,0.32765344426969606,both_correct
f36fc5fa-fa36-4280-b845-e72bd91e85a5,a406db22-102b-4697-a2a5-5fd4631e4bb6,0.8513663640551934,0.32692307692307687,0.2571428571428571,0.2764227642276423,0.1957894736842105,0.37548707751717175,0.27958373201698933,neither
ea9ef992-2886-44c4-92a8-8aad0404337f,bfa13dda-1bd7-49b3-ae49-e5d7dbc21f7d,0.7852890426065742,0.3170028818443804,0.23809523809523808,0.2697947214076246,0.17899761336515513,0.2857853454342431,0.18062864393393374,neither
b2b010ab-60fa-48b7-8119-14c39e60628e,6ab16316-7f22-4261-9d71-ddb52f986df5,0.7148893184019126,0.25,0.21052631578947367,0.2273838630806846,0.16403162055335968,0.26378838848202457,0.20072466232645086,f2i_only
e3b82a6c-700d-49b3-8f00-1d858922fd10,c7e780e8-26ef-4cbd-ab11-943712c0c37b,0.7513451720986379,0.28099173553719003,0.23376623376623376,0.27102803738317754,0.17335766423357665,0.2423242279204726,0.22132573987727727,neither
854c66c2-b45c-4843-9c32-db0dd556ce73,ca9a835b-d365-4afc-a201-a3f1b1f16623,0.7865194970807547,0.3295454545454546,0.3114754098360656,0.32608695652173914,0.2623762376237624,0.5659759536200264,0.31608199017572725,i2f_only
