"informal_sid","formal_sid","sim_f2i","sim_i2f","is_blueprint_gold"
"fc57192f-9665-46b6-8f8b-a9bfc22b12ba","1bd221c7-0ee7-4666-a10f-6d7c62b30419","0.8616832107118468","0.8616832494735718","True"
"300de8ac-e859-4a01-80f6-a089e274fdf2","1c8204f1-9fad-40cf-94b7-798931ac294f","0.8911550417707966","0.8911554217338562","True"
"e86d18f4-a92e-4fa0-b156-ed48b55860ec","1e483a11-8056-4ade-9251-d3c598a7fca0","0.8412544916564892","0.8412543535232544","True"
"f9dd0b89-b1e6-420a-9e59-522539ed49f6","1f9522df-0205-41c6-9375-d973d1317b8b","0.8474401974680474","0.8474407196044922","True"
"122266f2-f9a5-4411-8a31-fd47d56c75d0","201a0d5b-7267-4412-a13e-763d7992d942","0.790495408147916","0.7904955148696899","True"
"c30244e1-a332-49f8-88dd-4ec24523e162","20205923-05fa-4b64-a38d-63ded2550f9c","0.8500625399930313","0.8500624895095825","True"
"6bfbd5d9-3b0c-4d31-97f7-93f487cbaccb","2132101a-1a30-42bd-91e0-709d14ba9e44","0.8951595363117912","0.8951594233512878","True"
"48be10ce-421e-491b-9c33-eab0b1c4c1d1","2153be89-c6e7-49a9-b60c-1e6f615db068","0.8803263249202067","0.8803268074989319","True"
"8a5db73b-78f3-464b-9970-bd52cc4bda05","230ac0c3-22a2-44dd-bb8d-04e225fbc242","0.8989678247399856","0.8989681005477905","True"
"1c8ac708-bf73-4fda-aec0-5aa48a6f2a31","23f7d6c6-6e56-4988-ba8b-07e72e8f5402","0.9425275652060635","0.9425278306007385","True"
"fb56302c-5a06-4878-b948-77c638507d42","2486a797-c678-46d2-b655-66443778ba97","0.8883772357129426","0.8883774280548096","True"
"cf4f931a-52c7-462e-ac53-c9aa4e86fd69","24e11da1-9148-4c65-a6ac-79a31ffd0f68","0.9377175034512835","0.9377181529998779","True"
"7b1668f3-2287-4e2e-b23b-4fb44b82e85e","252314e7-fe73-4c52-ace0-03c6772551da","0.9274788891614915","0.9274787306785583","False"
"7bf4b7b2-87e2-4846-b7aa-0527da897cc0","25d31124-c8cf-43da-b473-8bf8dbfd27d8","0.946098216894644","0.9460983276367188","True"
"05714221-49bb-4172-a7d5-b2b4f638e246","25eec1bf-dd07-4e34-8713-a84892b52f4c","0.9561738673600677","0.9561742544174194","True"
"10d8a982-9fa1-460f-8ec0-525be6f1400f","265a4c8c-fdc9-4612-ace6-633e8bb14ff5","0.9113965440050525","0.9113967418670654","True"
"d23a1806-fe26-4c86-8693-b19512ba3820","265acc56-17cb-4617-bbe7-76dfb8c84b19","0.8621894740991903","0.862189531326294","True"
"95e234cd-e45d-42b7-8752-101cc3a2bf68","2725e142-90be-4bb1-bb11-3e658daea3fa","0.7572038440870678","0.7572043538093567","True"
"7da7eb7a-9c93-487d-9676-37cfe957c25a","278ed163-5c0b-4e62-acf9-74cd96551b61","0.8862771179621345","0.8862773180007935","True"
"be4ac5ad-a3df-442d-b00c-bdd6c65a700a","27d1766d-b62d-4c1d-9d72-6a8d28297cd4","0.8553023930021999","0.8553025722503662","True"
"4da71ae2-ecc6-48fe-a63e-a8d21f8cdcb7","28128b7b-0f62-4926-bc96-41300c78a96a","0.8823167220115916","0.882317066192627","False"
"21f26f0b-00be-4a17-bd04-db78398a90b8","283b702a-52a7-4e57-85d4-c734f16f5dd7","0.8693631188419298","0.8693637847900391","True"
"5b0c7ec9-ff1a-45d2-8474-e1e15558ef88","2864b5d3-1283-4ba4-9229-0cf98381fe1d","0.8937871447053101","0.8937873840332031","True"
"f7544ad3-7504-44d5-ae84-cc2e4d725cbe","288e068b-ea9a-4187-9cf8-cb2f978fd0ce","0.9251951162044366","0.9251954555511475","True"
"5ffc5acd-ec65-47d0-94a2-d5ddb7a36d0f","293f0422-52f9-42b7-a64a-d0b081ad20e2","0.8907771397584943","0.8907773494720459","True"
"ff09af2b-94b2-420a-bb00-f2ba766ae6a6","2952e194-0737-44c3-8ff4-aa0ad6c2cf73","0.8535761227587876","0.85357666015625","True"
"d4ccdfb8-ca5c-4e5d-958d-77441fcfe088","2a0892af-3dac-4643-b70d-3816e0115126","0.8756687986773701","0.8756691217422485","True"
"306943ed-2296-4da1-9cda-939783827813","2a532ba8-c018-4280-9b24-5bef33397405","0.8781458365613765","0.8781459331512451","True"
"a5da0f0b-9926-4938-a4ee-6b6c325571d3","2ac106f1-e7f7-4c18-b539-fd0f7e898e18","0.8900242510728482","0.8900247812271118","True"
"de1bad42-12da-434b-880c-16f943cf532a","2b77f3d6-91b3-48e7-aa77-cbf604e0852e","0.8424968185667889","0.842496931552887","True"
"a95592de-6a8b-4fd1-aefa-2368fe8fc363","2b880fbe-97cc-4889-8b08-1c9752e38384","0.9508706619620392","0.9508715867996216","True"
"e7075b31-20b4-4586-b8ae-9636ad5a27e3","2c2c8374-17b0-4288-bb2b-cb78dd3d1e78","0.9570398763595191","0.9570403099060059","True"
"324c11bd-71cd-4fb3-875b-80c8f1cda97a","2c5feb59-c902-4035-87f3-23ec1af16d9e","0.8552285120783232","0.8552287220954895","True"
"da271e15-35b0-4382-9f9f-33aec5446085","2c6e3c39-bd73-4181-85c1-d0df7db616ff","0.8694584334503936","0.8694584965705872","True"
"187f8000-78c1-4950-8091-5b648f8e60d0","2c708ad7-decf-463f-b3a8-6f810d8bdccc","0.7815491177659749","0.7815493941307068","True"
"248afe9e-9ba4-4008-9305-61b79f93fedb","2dca38dd-df8a-4e27-ae56-bb8ba9adaf70","0.9285463866898407","0.928546667098999","True"
"f419c258-a494-49f2-a19d-861d158824fa","2ddc7e76-d611-4441-b069-09df1167a204","0.7783900681557608","0.7783900499343872","True"
"b04ad893-02c1-4cb8-938b-1274222f950b","2edc0440-30a9-4289-801a-6f1f81cac616","0.8563332853502378","0.8563336730003357","True"
"2121b457-a917-4a73-8546-4d262ddeacc7","2ef57e08-96e4-438b-a226-2d7e9d9ca46f","0.9041400642895226","0.9041403532028198","True"
"9c24cb47-e0b0-460b-b3ed-2dd7559a36b9","300c81ae-98cb-43af-ab0d-049dbcd4145a","0.7809923232190921","0.7809927463531494","True"
"f70e8691-7502-49a8-9876-a3262f05f473","3066d54e-9c1f-4cff-992c-52d5cef550ad","0.9176305196565231","0.9176310896873474","True"
"21abee0c-0032-464e-afa7-980518511843","30dae945-ea99-4862-b9a0-0bedfde1fcd3","0.8335290770199654","0.8335297703742981","True"
"f743e719-be5a-4d72-b6e7-06dce86f4f1a","31433865-6f89-4fee-84b2-710e3bddc89b","0.8325267722171815","0.832527220249176","True"
"f754a74d-b3d6-4cb9-b64c-7d043e3074b5","3166a4a0-ef09-47b7-ad1c-9c9ecfa8f155","0.9608438415228038","0.9608438014984131","True"
"375c147b-e321-4eb7-9bd4-86945759b473","31eb9a37-39f4-49a8-ba90-c4d51e436f4b","0.8770900217101718","0.8770900964736938","True"
"073c3786-762f-43f7-9b18-96a16ccfc930","3242d366-a871-4a99-8d54-159648638cf2","0.8846501622290077","0.884650468826294","True"
"6e25ad0e-f5e2-4a51-95e8-196d87fce1a2","32e4567c-ddd7-48ec-b0ff-1d65d79a2e34","0.8515379602688699","0.8515381217002869","False"
"4b80bac3-0a6a-4dc1-97a7-b175269a09d8","330432e0-a881-4578-ab9f-303d1599874a","0.9476677503623631","0.9476680755615234","True"
"475e920c-53e6-4728-940e-c1f0814a856f","33074f5a-98fa-4ce0-bb1a-a630165899c4","0.914280512270974","0.9142814874649048","True"
"0f193718-a692-4c6f-bad6-5b0051c1551e","337f4ac2-b20e-49ea-ab3b-727db92674bb","0.8529986428491881","0.8529989719390869","True"
"ce80ba52-300b-468d-8b81-cd2f892dec2c","33a6cc47-4b6a-4546-b318-fe12b8e5b634","0.9117134341903226","0.9117136001586914","True"
"5ade2e06-c530-4447-a9ff-30b1408775a0","3455e8c4-61c2-4cd4-a536-9da6fdeecb42","0.8733359157664391","0.8733365535736084","True"
"76ef37e1-b4c6-40b2-a51c-bb322ab2b532","352011c6-d71c-4ef3-8139-777bc541fbe4","0.8775788362703093","0.8775789737701416","False"
"09d6437a-8376-41ad-b495-8e70a1bde08c","354f2288-95b2-434a-86c3-d8e0c1fa4472","0.8529786278607772","0.8529782295227051","True"
"e5855724-6d6b-4bf7-8c04-c79fbedcec7f","357ebb01-66ea-4916-9365-1e5f512226a4","0.8326035127376783","0.8326035737991333","True"
"ca35acb3-14b7-4b1b-8b9e-8c27c0bca01e","3591fac8-d8d2-41f5-a168-f0bce10df2d4","0.8731034073360997","0.8731034994125366","False"
"4c9156fd-6567-46a0-993b-708ac0722d52","35d92dc2-7179-4c8d-aef4-14c6c9f71a37","0.9552758851984899","0.9552761912345886","True"
"678570d8-6f55-4a84-a580-a2966496f4cc","36ad80e7-989f-46a3-9725-f2f6d4f5b945","0.7465981784567505","0.746598482131958","True"
"01756c2d-9dec-46b8-af58-fc4cbb6e4ba0","371b02b3-e745-48fa-93c8-d9084ad4f496","0.8195948217628375","0.8195951581001282","True"
"f47e0eb2-63f9-4a3e-8c97-8978968722de","3731a245-9fd8-4b7c-855e-6b7b0151bd2b","0.8129634120485829","0.8129640817642212","True"
"7276db0a-3d5d-4e88-87d8-c0b401a15b81","37492166-f608-41a7-8a3d-b47d85ad43a3","0.8752177825153384","0.8752179741859436","True"
"beff80a3-96aa-41ed-b524-ddc4ee27ebe4","37628d49-7a43-4e22-a3d2-e0e48a630511","0.8691519312908226","0.8691518902778625","False"
"c024eb12-47ec-4e88-aa3a-7f09e3e0b720","3963ecd8-9ba0-4ccc-ba2f-5298315c9aa0","0.7797747199645195","0.7797753810882568","False"
"d61d35cd-03d5-433c-8e60-d14adededdfe","3a0609bb-5446-4257-b785-e9b7b4d9338e","0.8474137351937211","0.8474136590957642","True"
"0875a1b4-1d69-46e0-97e8-0765abe1651e","3a218f0b-2d69-4998-9a73-fd2cc5929dce","0.8736578758414268","0.8736578822135925","True"
"8728ce6e-994c-4eb4-bfd1-ea60432e496f","3b5e58a3-f2bd-4b1b-bace-d1008573ec50","0.8991812716731058","0.8991814851760864","True"
"5c7f92f0-3097-4fbd-9e40-4fa91e56a1d4","3c34505f-411c-4524-a595-7650bc41f1fe","0.924348480121891","0.9243485927581787","True"
"46263ca5-a80a-49ca-8a12-b8d836599b45","3d020273-0c51-44d1-adb9-eaa75da0d418","0.8697600040888723","0.8697601556777954","True"
"0acc4901-9789-4f94-8f48-267a53c7f521","3db7d0b9-e918-45d9-ae8b-d1d422e4e661","0.9448614552949758","0.944861888885498","True"
"1aa3400a-baa7-4481-8156-a9dffc6618c9","3fe69b04-a0c3-4ebd-a240-1fdbedf520dc","0.9632806598683258","0.9632808566093445","True"
"c8f9bb73-7fdc-41bf-97da-41603b43f441","402e1bba-ba94-42dc-8e55-acf7789a0c28","0.9199457700831533","0.9199461936950684","True"
"d354eaf1-d7cb-455b-b627-2570a78a45fa","411234fb-073d-48c2-81a7-e68a178be5c5","0.8526653749280572","0.8526658415794373","True"
"d9b0198f-21dd-414e-9313-5f01ff5e2e19","450d5c4c-24f6-4231-a1b1-7f84429804fe","0.8192493994610069","0.8192497491836548","True"
"a447a05c-48ea-4347-81dc-f0674f15c671","4524dafe-6604-4e4d-b0ac-d43e8e5f7666","0.8711553290633233","0.8711555600166321","True"
"afd272af-03e5-475a-b17d-c04bd4d1a68d","45293f34-bba0-489d-a4a3-ca36bc4626ca","0.9362569229680008","0.9362573623657227","True"
"2eec9ac5-3286-4f15-a213-97c6c4d83da3","45fdcd55-68e5-462d-8379-08b96290d85c","0.8743316241833422","0.8743319511413574","True"
"d28ea41d-664b-42f0-86db-e30707c0c781","4646435b-f291-46f1-bfe5-1bc58e6422b7","0.7875820543969639","0.7875823378562927","True"
"318a04ee-f13c-4362-a97c-b00e0ddd2c85","479fe270-44a3-41bb-a94c-b94e371c3352","0.7562871722834477","0.7562873363494873","True"
"c79eef94-3cf7-4431-8ca4-828983b44d13","47a6ae90-269f-42f2-9780-94c4c850bdb7","0.9338775039507287","0.9338780641555786","False"
"fd04f7da-9a17-4e66-a258-7ba926efda5b","47b6e539-b9c4-47e7-97c1-5b8dfe5e6c22","0.8977014283083316","0.8977022767066956","True"
"9e7d29cb-58cc-4e77-b6af-b487f9f46390","48453170-241a-4541-9f07-6b9173bfceac","0.806318187096242","0.8063182234764099","True"
"9a352fd6-1afc-4e08-9844-32b4c115bec8","48485301-ef95-4e43-bfcd-13195e0149f0","0.8501956403306985","0.8501957058906555","True"
"28534295-1815-4032-8349-1f5618232bb6","488c5548-5e13-4284-a175-4bbe9273c8cf","0.9503800448594393","0.9503800272941589","True"
"98923e6d-1665-4eff-bc36-6ffadcab7210","48f1d9b4-ff52-4404-9b3c-e7b221ca4296","0.8412554795951558","0.8412562012672424","True"
"d7f99bc4-a63b-4f84-ba53-9c8a869c76c4","495f60db-33be-4d46-bee2-36c12ae12029","0.7184696290140693","0.7184695601463318","True"
"e78dcd8c-f5f7-41c2-bde2-afbd0eb4fe83","4a1bf72b-aca3-4bb8-be4a-c8dd17565df1","0.8902274806933426","0.8902275562286377","True"
"a15c18b2-b385-4778-a385-0c409810ea19","4a5ebb65-553e-46e4-bba7-2dba3841ba15","0.8478275488471161","0.847827672958374","True"
"292f6095-d4b1-4fbb-846a-9a9d6bda21c3","4aeeb7f9-b1f7-48f3-93c6-3647e443bb0c","0.8349188728323792","0.8349195122718811","True"
"49d19812-3806-40b2-b423-40d6bbb3253c","4b453463-c243-4f4f-9dcf-afe7c80b5c5f","0.8059928642436247","0.8059930205345154","True"
"53e17510-3841-4ce5-9541-7964da5b5d1d","4bd381a3-9d47-4a41-a820-54aebca8a4c7","0.8026740322097666","0.8026745319366455","True"
"c4093c74-3bf8-4366-bb62-b91f90fc7847","4c18b7ce-e62d-4f7a-818b-85c97d7ce7cb","0.7782950355067372","0.7782946825027466","True"
"88d22ccc-8bee-4eed-befc-6d36b3432a85","4c789a52-c9dc-4348-a4cb-2653438e0dc7","0.9069290508765375","0.9069295525550842","True"
"41d5c2a9-eaf2-490b-b9d7-6583dff3fb80","4d08693f-5997-4129-a8e2-0fde079b5f86","0.8847932309912564","0.8847938179969788","True"
"d353c8fe-1e0a-4e06-a769-7dc0e1aad7b4","4d684159-c3bb-4802-909b-bdfcb166e134","0.8486692251814762","0.8486695289611816","True"
"60ba6108-b76f-4dd0-8904-03e2982b9bbc","4e78725a-a35a-408b-8db7-0d439566289a","0.7875835701335441","0.7875836491584778","True"
"19ee8509-8b07-4bfc-bd1c-2f2ae5f4cf10","4f565089-af5e-41b1-b362-e9048295e092","0.8896956600481672","0.8896961808204651","True"
"eaf4f7fe-1273-42c6-907e-8ecdf7bc0c9d","50d03373-a132-4986-b00a-815723facce7","0.87559013295244","0.8755906820297241","True"
"27791515-ef44-445f-88f5-8772b8fe8598","51244490-cf73-4d64-ab3f-5c92153be262","0.9063201754441312","0.9063205122947693","True"
"c665c0ec-1db7-4931-beef-4803f7fdb5b9","5132f2ec-27f3-433e-8394-6d5e8087bb3c","0.7894756510060468","0.7894762754440308","True"
"e67af919-96a7-4df5-98fc-ea9dea8eddad","52358efd-8779-4c68-b01b-6b4c02450f4f","0.8695471035923488","0.8695472478866577","True"
"cd29da73-0d65-437e-ac2f-8ad9d080eea8","524a7023-01cf-4800-a569-b4523d718c78","0.8285438709894566","0.8285438418388367","False"
"ca98f2d7-b592-4132-b2ab-93546243c279","5256b07a-4946-40aa-8d1f-dd72c8b110de","0.7811578768743314","0.7811588644981384","True"
"cc20bd52-af4a-4fe5-b0ae-3d9541a06910","52ee9ca8-c54f-413c-acba-489ec4e2a5bc","0.7668234347736527","0.7668237686157227","True"
"4ed2fb55-015c-4f64-8651-8d10791e49a0","5437eeda-e70f-4b65-8f6c-310a2b990cd9","0.8677317274701138","0.8677321076393127","True"
"835c2766-366c-4203-b1cc-059ba06bc78f","55a57863-4ef7-4f19-bbe2-3d84459518c2","0.8302880486480618","0.8302880525588989","True"
"cea1299a-fe3f-4174-ae9a-0dd681c154ba","56aaa00b-e5f2-462f-9c13-237c1d53ec77","0.8286250991338682","0.8286257386207581","True"
"19bfa30e-5706-493f-87fc-72ed19922230","56b9bf55-c5c3-49b4-a5f0-406cb1ffa651","0.9144339355334434","0.9144346714019775","True"
"94bdf4bc-71a2-4588-91ba-9194b8b4e1d0","57a803ab-6e27-481e-a541-d385521fd357","0.7822669893664064","0.7822672128677368","False"
"07a587ec-0f20-4094-97f1-9aefc074641d","57eaff08-6726-4ad6-91fb-ad9c4ade93f4","0.8579415311105743","0.8579424619674683","True"
"869557a7-4b61-4216-b39e-18e6cb967699","587861c0-413f-42bd-8f7a-13507f41178a","0.8286842415144768","0.8286843299865723","True"
"70eca2d9-ab9b-40dc-b9d9-c599276468d9","5891ceb5-39b2-44d3-8937-a08c03b9dc4c","0.9249750707718576","0.9249749779701233","True"
"a2b90dda-f37e-4b2b-a809-3db692893906","59577a7f-60ce-4f15-82d0-a98bd931df81","0.8865626965560398","0.8865625858306885","True"
"2aab1293-80c8-445e-8ad3-90073cfe660b","59d54d1d-3b19-4c5c-901b-28d913a2101c","0.7723716308559385","0.7723717093467712","False"
"7dbe1a6b-d149-4e29-a32b-ce611b7b588b","5a9b6ae5-36c4-4dc4-b6dc-63a83342b14b","0.7754811134836614","0.775481641292572","True"
"6dc84a25-e936-43d9-a324-279d26b5c3d7","5c59b3db-c61a-4084-b8e0-742d147d50c2","0.8943371561332598","0.8943372964859009","True"
"167438b3-bd6c-4348-808c-75e6b18969e1","5c862a8a-b072-4f6a-b032-4909ff1dc86a","0.9048312661989121","0.9048315286636353","True"
"86a1a64c-fcc9-42b8-9711-a49d2e90e85a","5df74c8c-f0cd-4ede-a5dc-9a75ad2d178f","0.876748102339262","0.8767479658126831","True"
"1d731bbc-404d-4517-a064-3cd7facdd9e0","5e2ad4d1-0a55-4a92-8fb1-a458d9a6fcc8","0.8677429477635689","0.867743730545044","True"
"cd1623c9-09d5-4bbf-a65b-54f4193e9652","5e870007-f0db-4928-ad4e-03b57be9819c","0.8241945361145703","0.8241950869560242","False"
"872dbfb0-e308-45f4-9c8e-b054c43767ce","5ed7c3d9-d47a-43e3-84f4-bfede2a378c7","0.8454926893006454","0.845492959022522","True"
"44041dc4-d0af-4c36-843d-2662ae247603","5fec45f2-1c7d-40d0-8016-9571f58f0e49","0.859277878425188","0.8592779636383057","True"
"14cbb859-9ea0-46c8-bb37-986041aa9081","61c5df52-32ca-4483-a3b0-2ac067be705f","0.8773252721820245","0.8773252964019775","True"
"d569d0c2-7eae-4bae-bce9-cd46bba6c385","61f1f5de-fbd4-4130-a90b-3c9ef92c7a26","0.8245028468097011","0.8245030641555786","True"
"a66f4055-b943-42d9-b82a-033a264f2d9b","6291a939-5226-4dac-9b61-313ca348fe84","0.8042513482121216","0.8042516708374023","True"
"b65b9403-d8bb-41c3-9e8c-de682fbad6d0","63fb1890-34fe-41e9-ba82-726bc75b44e8","0.7840476383656372","0.7840474843978882","True"
"50953fbe-a192-40b8-a848-67c1f86c846a","65a2ccfa-1633-4ee3-9f60-4cb46f9d6141","0.9174899311345692","0.9174899458885193","True"
"505b7932-5d97-4eb2-bc32-0f0c3d9f24e8","65b81678-f690-4f02-8c65-4a3ee723b3c2","0.8177531629038844","0.8177539110183716","True"
"d9c5e81f-5fca-4e9e-aea3-6e5500acc00e","660ee42f-14b2-45c2-9e81-3de0d50ea2d4","0.778956460875219","0.7789566516876221","False"
"d272cf6f-3271-4d1b-825b-d877e1766513","67838fc4-48b1-425e-92c5-8783447c70cc","0.8452435972405353","0.8452435731887817","True"
"267e53bc-c2e7-4c08-a841-93938d7a23b5","68644eeb-3951-434f-bd0e-19101045f769","0.8711095053610292","0.8711099624633789","True"
"bb61a4b5-ea5c-4934-8cd4-646897fdf42d","68979776-1847-420f-9e4b-7dadc732cc88","0.735785108340463","0.7357856631278992","True"
"9f0cd73a-f23d-4a55-82ef-223d7eaf9144","68b74f1a-9c41-4bb6-912f-f1fd909bf3b6","0.9494989672175856","0.9494990110397339","True"
"ae7abef1-cdaf-40d4-9a12-f0701802636d","68bfbe5e-0c1e-4fe3-ae99-41b6006213bb","0.9146310840586099","0.9146316051483154","True"
"732eddd7-687c-4333-8fae-22802805d2df","68f5b1f1-4de8-4707-88a4-0489eae8f760","0.8965599066897246","0.8965608477592468","True"
"33ecf4df-34ec-4e0a-9660-bb4011d1c15a","69594aa5-5c2a-409b-ba4d-3c430e449572","0.910605097751231","0.9106054306030273","True"
